Comment,City,Raw Response
"Homelessness concerns continue in [ORGANIZATION], [PERSON] [URL] via [USER]",scranton,"Comment Type: [provide a fact or claim, express others opinions]
Critique Category: []
Response Category: []
Perception Type: [media portrayal]
racist: [No]
Reasoning: The tweet states a fact that ""concerns continue"" and attributes these concerns to another person or organization, thus expressing others' opinions. It functions as a media post linking to an article. It does not contain any critique, proposed solutions, or racial bias."
[ORGANIZATION] in [ORGANIZATION] …there is a decal bus with a sign that says [PERSON]. I just read a study [ORGANIZATION] about the increase in veteran homelessness due to  [PERSON]!  No one cares about the troops more than President [PERSON].,scranton,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The user makes an observation about a bus and presents a claim about a study linking veteran homelessness to a specific political figure, which is a form of government critique. They conclude by expressing a strong political opinion defending another political figure. The comment does not contain any racial bias."
"[USER] PERSON0 [PERSON] please do not go to [ORGANIZATION], it’s a waste of taxpayer money. Use that money for homeless veterans please! [URL]",scranton,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: [solutions/interventions]
Perception Type: [deserving/undeserving]
racist: [No]
Reasoning: The user makes a claim that a specific organization is a ""waste of taxpayer money"" and expresses their opinion that these funds should be reallocated to ""homeless veterans."" This is a critique of government fund allocation and proposes an alternative solution. By prioritizing veterans, the user creates a distinction between deserving and undeserving groups of people experiencing homelessness. The comment contains no racial bias."
[USER] I’m from [ORGANIZATION] and most people were disgusted with your visit at taxpayer expense. You’re a joke and a con artist. [ORGANIZATION] puppet president always saying “please give me more money”. Disgrace to humanity,scranton,"Comment Type: [express their opinion, express others opinions, provide a fact or claim]
Critique Category: [money aid allocation, government critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The user expresses their strong negative opinion (""You're a joke and a con artist"") and references the alleged opinions of others (""most people were disgusted""). The critique focuses on the use of ""taxpayer expense"" and the target being a ""puppet president always saying 'please give me more money',"" which constitutes a critique of both government/organizational leadership and money allocation. The comment contains no discussion of PEH perceptions, solutions, or racist language."
"A [INSTITUTION] in [ORGANIZATION] is back open and just in time for some of the coldest temperatures of [ORGANIZATION].
[URL]",scranton,"Comment Type: [provide a fact or claim, provide an observation]
Critique Category: [N/A]
Response Category: [solutions/interventions]
Perception Type: [N/A]
racist: [No]
Reasoning: [The post is a factual announcement about the reopening of an institution (likely a shelter), which serves as a solution/intervention for people experiencing homelessness during cold weather. It does not offer any critique, personal perception, or contain any racial bias.]"
"When the [ORGANIZATION] temps hit [ORGANIZATION], a non-profit that helps people experiencing homelessness and food insecurity wants to be ready.
[URL]",scranton,"Comment Type: Provide a Fact or Claim
Critique Category: 
Response Category: Solutions/Interventions
Perception Type: 
racist: No
Reasoning: The post provides a factual statement about a non-profit organization's plans to assist people experiencing homelessness. It describes a specific intervention (preparing for cold weather) but does not contain any critiques, specific perceptions, or racial bias."
"[ORGANIZATION] old [ORGANIZATION] [USER] did that. In between his [ORGANIZATION]. 

You’re Welcome Homeless folks! [URL]",scranton,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [societal critique]
Response Category: []
Perception Type: [media portrayal]
racist: [No]
Reasoning: The user makes a claim about an action someone took (""[USER] did that"") and expresses a sarcastic opinion (""You’re Welcome Homeless folks!""). This implies a critique of a perceived performative or hollow gesture towards the homeless, which is a societal critique. The comment appears to be a reaction to a linked post or news item, falling under media portrayal."
A local hotel in [ORGANIZATION] has a bus outside of it with decals and the words: veterans against [ORGANIZATION]. If anyone could support the troops any more than President [ORGANIZATION]….I cannot think of one. I just heard a study [ORGANIZATION] that shows a large increase in homeless veterans under [PERSON]!,scranton,"Comment Type: [provide a fact or claim, provide an observation, express their opinion, express others opinions, ask a rhetorical question]
Critique Category: [government critique]
Response Category: [none]
Perception Type: [deserving/undeserving]
racist: [No]
Reasoning: The user provides an observation about a bus, relays the opinion of the veterans on it (""veterans against [ORGANIZATION]""), and then expresses their own opinion through a rhetorical question. They make a claim about a study showing an increase in veteran homelessness under a specific political leader, which serves as a critique of that government's approach. By singling out veterans, the comment implicitly frames them as a particularly deserving group among the homeless population."
"[USER] [USER] You're claiming [ORGANIZATION] wants more neverending inflation, more wide open borders, more forever wars, and more of the homelessness epidemic. 

You'll understand if I'm skeptical.",scranton,"Comment Type: Express their Opinion, Express Others Opinions
Critique Category: Government Critique
racist: No
Reasoning: The speaker expresses their own opinion (skepticism) while restating another person's claim about a political organization's stance. The content being discussed frames the ""homelessness epidemic"" as a political issue, which constitutes a government critique. The post does not contain any racial bias."
"It’s DATE0 again,[ORGANIZATION]'s charity [STREET].

This will be my third DATE1 doing this. I’ve always supported one local charity but last DATE1 I split between two as we raised so much

The first one was a homeless-specific charity and the second is a family support charity. [URL]",scranton,"Comment Type: [provide a fact or claim, provide an observation]
Critique Category: [none]
Response Category: [solutions/interventions]
Perception Type: [none]
racist: [No]
Reasoning: The user is providing facts and observations about their personal fundraising efforts for a homeless-specific charity. This is a direct example of a charitable action, which falls under the solutions/interventions category. The comment does not contain any critiques, specific perceptions of people experiencing homelessness, or racial bias."
"[ORGANIZATION]: Green, [ORGANIZATION] To Bring Old Lots New Life  [URL]",scranton,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The tweet states a fact in the form of a headline about two organizations undertaking a project. This project (""Bring Old Lots New Life"") is presented as a solution or intervention. The comment does not contain any critiques, specific perceptions of people experiencing homelessness, or racial bias."
"Homelessness In [LOCATION], PA - Part 1 [URL] via [USER]",scranton,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The post shares a link to external content about homelessness in a specific location. This acts as providing a claim or a factual resource. The text of the post itself is neutral and does not contain any explicit opinions, critiques, solutions, perceptions, or racist language."
"PERSON0 PERSON1 [USER] [ORGANIZATION] who says she will not change anything:
Highest in history, homelessness,
Highest in history, illegal immigration,
Average mortgage $1000 higher
13,000 convicted murderes let in the [ORGANIZATION],
Over 57,000 women sex trafficked,
Highest inflation in [ORGANIZATION], 
Wars in",scranton,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: [harmful generalization]
racist: [Yes]
Reasoning: [The user presents a list of claims about societal problems, including homelessness, as a way to express their negative opinion and critique of a specific political figure or organization. It does not propose solutions. The comment is classified as racist due to the implicit bias in linking ""illegal immigration"" with ""convicted murderes"" and ""sex trafficked,"" a common trope used to stir anti-immigrant sentiment, which is often racially charged. Associating homelessness with this cluster of issues creates a harmful generalization.]"
[USER] [USER] Thanks for the follow. I have family in [ORGANIZATION] and [PERSON]. My wife’s cousin is a Pastor at [ORGANIZATION] and my brother in law is a pastor in [PERSON]. He also runs the homeless mission there. If you are looking for a church feel free to reach out.,scranton,"Comment Type: [provide a fact or claim, solutions/interventions]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: [The user provides facts about their family's involvement with a church and a homeless mission. By mentioning the mission and offering a connection, they are implicitly suggesting a form of solution or intervention. The comment does not contain any critiques, specific perceptions of PEH, or racial bias.]"
"[USER] I got 3 new medical problems after being forced to get 2 covid [ORGANIZATION]; 2 boosters. I literally ended up homeless during a pandemic! My [PERSON] no longer works. Caused weight gain, now I'm on medication for diabetes. Severe Eczema DATE0 now.",scranton,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: [personal interaction]
racist: [No]
Reasoning: The user is providing a factual claim about their own life experience, stating they became homeless after developing medical problems they attribute to COVID-19 vaccines. The phrase ""forced to get"" expresses their opinion and implies a critique of a government or institutional mandate. This is a first-person account of experiencing homelessness, qualifying as a personal interaction with the issue. There is no racial bias in the comment."
"[USER] Please do not lose touch with our reality. We are still here. [USER] 
I am still freezing outside homeless  in [ORGANIZATION] pa. I need [PERSON] pa [USER] and upstate NY [USER] please help me.
I miss my kid too. The investigations almost over",scranton,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: [personal interaction]
racist: [No]
Reasoning: The user is providing a first-person account of their experience with homelessness, observing their current state (""freezing outside homeless"") and expressing personal feelings (""I miss my kid""). The post is a direct plea for help (""please help me""), which is a call for a personal solution or intervention. The entire comment is based on personal experience and contains no racial bias."
"While [ORGANIZATION]  is having a fun time in [ORGANIZATION] with the international beggar, on the taxpayer dime, we are having trouble just affording gas to get to work......  Great photo op you asshat.  PLEASE fellow Pennsylvanians, [ORGANIZATION] FOR [USER]",scranton,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: [solutions/interventions]
Perception Type: [harmful generalization, deserving/undeserving]
racist: [Yes]
Reasoning: The user expresses a strong negative opinion, framing it as a critique of government spending and resource allocation. They use the pejorative and dehumanizing term ""international beggar,"" which is a harmful generalization and implies a racist/xenophobic view that foreigners are undeserving of aid compared to local taxpayers. The post concludes by proposing a political solution: voting for a different candidate."
[USER] so people in places like [ORGANIZATION] going hungry and homeless have to watch [ORGANIZATION] parade around with the most spoiled celebrities. Makes sense,scranton,"Comment Type: [ask a rhetorical question, provide an observation, express their opinion]
Critique Category: [money aid allocation, societal critique]
Response Category: []
Perception Type: [media portrayal, deserving/undeserving]
racist: [No]
Reasoning: The user makes a sarcastic, rhetorical statement (""Makes sense"") to express their opinion and observation. The critique is aimed at an organization's priorities, suggesting its resources and attention are misallocated on celebrities instead of helping the homeless (Money Aid Allocation, Societal Critique). This implies a judgment that the homeless are deserving of help that is being misdirected. The comment references celebrity culture, which relates to media portrayal, but contains no racial bias."
"[USER] [USER] [USER] Theres 200,000 [ORGANIZATION] homeless.  

There are 70,000 people in [PERSON].  

You want [ORGANIZATION] to build the equivalent of three GPE1s sprinkled among existing [ORGANIZATION] towns, cities and neighborhoods. 

I don't think you completely understand what an enormous task that is.",scranton,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The user provides numerical claims to support their opinion that a proposed housing solution is an ""enormous task."" The comment is focused on the logistical scale and feasibility of a specific intervention, rather than a broader critique or a perception of homeless individuals. There is no racial bias present."
"BIG NEWS: A coalition of around 20 local companies, farms, [ORGANIZATION]; housing advocates receives a $23 million dollar federal grant to build innovative, affordable housing in [ORGANIZATION], [PERSON].

#ActOnClimate 

[URL]",scranton,"Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: [None]
racist: [No]
Reasoning: The post is a factual announcement about a $23 million federal grant being awarded to a coalition to build affordable housing. This is a direct discussion of money allocation and a specific solution/intervention. The comment does not contain any of the listed perception types or any racial bias."
"[USER] Oh my “F’ING” —-, R U kidding me?  What about the HOMELESS AMERICANS that move from [ORGANIZATION] to [ORGANIZATION]?  Really, THIS HAS GOT TO BE A JOKE…. Tell me it isn’t so [ORGANIZATION] from [ORGANIZATION], tell me it isn’t so…. UNFRICKENUNBELIEVABLE",scranton,"Comment Type: [ask a rhetorical question, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: []
Perception Type: [deserving/undeserving]
racist: [Yes]
Reasoning: The user expresses outrage through rhetorical questions and strong language. The critique is aimed at an organization, presumably a government or aid agency, for a perceived misallocation of resources. The post creates a deserving/undeserving narrative by championing ""HOMELESS AMERICANS,"" which is often used as a xenophobic dog whistle to imply that aid is being given to non-Americans (often non-white immigrants or refugees) who are less deserving, thus containing implicit racial/nationalistic bias."
"📋 [ORGANIZATION] is accepting applications for our [ORGANIZATION] (CDBG)

✨ Organizations offering support for senior citizens, unhoused individuals, public safety, child care, &amp; more can apply.

🔗 For more details visit: [URL] [URL]",scranton,"Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post is a factual announcement about a grant application process (CDBG funds). It directly pertains to the allocation of money for organizations that provide solutions and interventions for various groups, including unhoused individuals. The tone is neutral and informational, with no personal opinions, critiques, or racial bias."
"They did this in [PERSON] threw all of their belongings away and bulldozed their encampment down by the river where [ORGANIZATION] goes anyway! 
[URL]",scranton,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The user is reporting on a specific event (an encampment being bulldozed), which is both a claim and an observation. The tone and the use of an exclamation point express an opinion of disapproval. The ""They"" who bulldozed the encampment is an implicit reference to a government or municipal authority, making this a critique of their actions. The comment does not contain any racial bias."
"[ORGANIZATION] created PERSON1, and that didn't work out so hot, did it? PERSON2, POTUS with the [ORGANIZATION], PERSON3 from [ORGANIZATION], creates tons of 'em (jobs). Why, I work 3 myself, all low-paying, and am still poor and homeless. YOU-- great job, freak! We're all better off when you lose yours. [ORGANIZATION]",scranton,"Comment Type: [ask a rhetorical question, provide a fact or claim, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: [personal interaction]
racist: [No]
Reasoning: The user asks a rhetorical question to make a point, claims that government figures create low-paying jobs, and expresses a strong negative opinion. The critique is aimed at political figures and organizations for creating economic conditions (low-paying jobs) that lead to homelessness, based on the author's claimed personal experience of working three jobs and still being homeless. There is no racial bias in the comment."
"[USER] [USER] Deport them ALL [USER] is this what [ORGANIZATION] is paying for?  I think not! Homeless in [ORGANIZATION], [PERSON]…..drug addicted brothers and sisters? Is this what we are paying for?",scranton,"Comment Type: [ask a rhetorical question, provide a fact or claim, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: [solutions/interventions]
Perception Type: [harmful generalization, deserving/undeserving]
racist: [Yes]
Reasoning: The user expresses their opinion (""I think not!"") and offers a ""solution"" (""Deport them ALL""). They ask rhetorical questions to critique how money is being spent on people they generalize as ""drug addicted."" The comment makes a judgment about who is undeserving of aid. The call to ""Deport them ALL"" in the context of homelessness introduces an implicit racial/ethnic bias by conflating homelessness with immigration status."
[USER] Isn't [ORGANIZATION] homeless?  Have fun finding him PERSON1!! Once the [ORGANIZATION] lawsuit is dismissed and [ORGANIZATION] wins her lawsuit you will be laying on the kitchen floor pissing yourself trying to text the [ORGANIZATION] girl in between slugs of liquor!!!,scranton,"Comment Type: [ask a rhetorical question, provide a fact or claim, express their opinion]
Critique Category: [none]
Response Category: [none]
Perception Type: [harmful generalization, deserving/undeserving]
racist: [No]
Reasoning: The user asks a rhetorical question (""Isn't [ORGANIZATION] homeless?"") not to get an answer, but to use homelessness as an insult. This expresses a strong negative opinion and makes a harmful generalization by equating homelessness with being a contemptible or pathetic person. It also implies the subject is deserving of this negative state. The comment is a personal attack rather than a critique of any system or a discussion of solutions."
"[USER] [USER] “Wow one town”

Plenty of affordable housing.  Right down the [STREET]:

[URL]",scranton,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [societal critique]
Response Category: [solutions/interventions]
Perception Type: [harmful generalization, deserving/undeserving]
racist: [No]
Reasoning: The user makes a claim that affordable housing is readily available, providing a link as evidence. The sarcastic tone (""Wow one town"") expresses an opinion and critiques the common societal narrative that there is a housing crisis. By pointing to a housing link, they are implicitly offering a solution. This simplifies a complex issue, creating a harmful generalization that homelessness persists despite available housing, which can lead to the perception that these individuals are undeserving of further aid because they are not helping themselves. The post does not contain racial content."
"[ORGANIZATION] will become home to innovative, green affordable housing developments
[PERSON]",scranton,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The comment is a factual announcement stating that an organization will be building affordable housing. This housing is presented as a solution or intervention. The comment does not contain any critique, specific perception type, or racial bias."
"[USER] [USER] PERSON0 [USER] [PERSON] spends $451 billion a year on housing, healthcare, [ORGANIZATION]; education for illegals

[USER] spends hundreds of billions more on wars killing kids

Only $3 billion for homeless vets &amp; $750 for hurricane victims

#[PERSON] YOU

[USER] 

#PERSON3 #PERSON4",scranton,"Comment Type: provide a fact or claim, express their opinion
Critique Category: money aid allocation, government critique
Perception Type: harmful generalization, deserving/undeserving
racist: Yes
Reasoning: The comment presents financial claims to express an opinion critical of government spending. It creates a ""deserving/undeserving"" narrative by contrasting aid for ""homeless vets"" with spending on ""illegals."" The use of the term ""illegals"" is a dehumanizing slur often associated with racist and xenophobic sentiment."
"With DATE0 on the horizon, construction is now
underway on the new, permanent location for FAC0, an emergency shelter for men experiencing homelessness, which is operated by [ORGANIZATION] of the Diocese of [ORGANIZATION].

[PERSON]",scranton,"Comment Type: [provide a fact or claim]
Critique Category: [none]
Response Category: [solutions/interventions]
Perception Type: [none]
racist: [No]
Reasoning: The post is a factual announcement about the construction of a new emergency shelter, which is a type of solution/intervention for homelessness. It does not express an opinion, offer a critique, or describe a perception. The content is neutral and contains no racial bias."
"Are you kidding me?  This is a [ORGANIZATION] issue?

What about homeless?  What about inflation?  What about crime in [ORGANIZATION] and [PERSON] and GPE2?

Seriously?  [ORGANIZATION] and tampons? [URL]",scranton,"Comment Type: [ask a rhetorical question, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The user employs a series of rhetorical questions (""Are you kidding me?"", ""What about homeless?"") to express their opinion that the [ORGANIZATION] has misplaced priorities. This is a form of ""whataboutism"" that criticizes the organization's focus on one issue (""tampons"") by invoking other, supposedly more serious, problems like homelessness and crime, which is a critique of that entity's agenda. The post does not offer solutions or contain any perceptions of people experiencing homelessness."
"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] 15 min cities.. 
you will own nothing and be happy .. no cars etc 
Local progress supposedly paid for their entire trip abroad .. bringing communism to our neighborhood.. 
wondering owns properties, switch hands, contractors, real estate, grants, [ORGANIZATION]

[URL] [URL] [URL]",scranton,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: [none]
Perception Type: [not in my backyard]
racist: [No]
Reasoning: The user expresses a conspiratorial opinion, making claims about ""15 min cities"" and a local organization. This constitutes a critique of a government-related concept and how money is allegedly being used (""grants,"" ""paid for their trip""). The phrase ""bringing communism to our neighborhood"" indicates opposition to local developments, fitting the ""Not in my Backyard"" perception. The comment contains no racial bias."
Homelessness In [LOCATION] - Part 1 ([URL],scranton,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: [media portrayal]
racist: [No]
Reasoning: The post is a title for a piece of content (indicated by ""Part 1"" and the URL), which is a factual claim about what is being shared. As it's presenting a link to media about homelessness, it falls under media portrayal. The text itself offers no opinions, critiques, or racist sentiment."
"[USER] Pay attention to this, it’s happening [ORGANIZATION], [PERSON], [ORGANIZATION]-all [ORGANIZATION]-all of a sudden hundreds of homeless being “processed”. They are being registered to vote and probably cast a ballot, they are not all illegals.  Look at GPE3 near PERSON0 hometown of [PERSON].",scranton,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: [harmful generalization]
racist: [Yes]
Reasoning: The user makes a claim about homeless individuals being registered to vote as part of a political scheme, which is a critique of the government/electoral process. This constitutes a harmful generalization by portraying a vulnerable population as pawns in a conspiracy. The use of the term ""illegals"" introduces an implicit racial bias, as the term is often used as a dog whistle against specific ethnic groups."
PERSON0 PERSON1 [USER] PERSON2 Stop dressing like a fucking homeless guy you’re a politician. Present yourself better. Bum. PERSON3,scranton,"Comment Type: [provide an observation, express their opinion]
Critique Category: [societal critique]
Response Category: []
Perception Type: [harmful generalization]
racist: [No]
Reasoning: The user is expressing their opinion about a politician's appearance. By using ""homeless guy"" and ""Bum"" as insults to describe someone they perceive as poorly dressed, the user is making a harmful generalization and reinforcing negative societal stereotypes about people experiencing homelessness. The comment is not racist."
PERSON0 PERSON1 [USER] PERSON2 Why does PERSON3 always look homeless?!,scranton,"Comment Type: [ask a rhetorical question, express their opinion]
Critique Category: [none]
Response Category: [none]
Perception Type: [harmful generalization]
racist: [No]
Reasoning: The user asks a rhetorical question to express a negative opinion about an individual's appearance. It uses ""homeless"" as a pejorative, which relies on and reinforces the harmful generalization that people experiencing homelessness have a specific, negative appearance. There is no racial bias present in the comment."
[USER] My name is [ORGANIZATION] I am homeless in [ORGANIZATION]. I am here tweeting for [PERSON] I need your help. I want pen to go blue [ORGANIZATION] . why they don't have you thought the state. We need you. All my GOD you are a star.  [USER] [USER] [USER] [USER],scranton,"Comment Type: [provide a fact or claim, ask a genuine question, express their opinion]
Critique Category: [government critique]
Response Category: [solutions/interventions]
Perception Type: [personal interaction]
racist: [No]
Reasoning: The user makes a direct claim about their situation (""I am homeless""), which is a form of personal interaction. They ask a question (""why they don't have you thought the state"") that implies a critique of the state's failure to provide adequate support. The user is actively seeking help and suggests an intervention by calling on a specific person/organization. There is no evidence of racial bias in the comment."
"[ORGANIZATION] [USER] [USER] [USER] 
to pay all expenses for me to stay in a hotel until I was approved for an apt. [ORGANIZATION] told him no. He wanted me living homeless on the streets. I have tried to leave the [ORGANIZATION] but [ORGANIZATION] won't let me leave. He's illegally",scranton,"Comment Type: [Provide a Fact or Claim, Express their Opinion]
Critique Category: [Money Aid Allocation]
Response Category: []
Perception Type: [Personal Interaction]
racist: [No]
Reasoning: The user is providing a first-hand account of their negative interaction with an organization. They make a claim that the organization refused to provide financial help for a hotel, which is a critique of the organization's resource allocation. The entire comment is based on a personal experience and contains no racial bias."
…I was just in [ORGANIZATION] and we saw homeless vets sleeping on the streets. The sheriff called the pastor at the church where I was Can you help? My friend did. When a nation’s citizens are denied care to foist political power through mass immigration then we need better policy.,scranton,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: [solutions/interventions]
Perception Type: [personal interaction, harmful generalization, deserving/undeserving]
racist: [Yes]
Reasoning: The user shares a personal observation of homeless veterans. They then express an opinion by making a claim that this is due to ""mass immigration,"" which they frame as a tool for ""political power."" This is a critique of government policy and an implicit critique of resource allocation. The comment proposes ""better policy"" as a solution. It creates a harmful generalization by blaming immigrants for the issue of veteran homelessness and frames citizens/vets as more ""deserving"" of care. The comment is classified as racist because it uses ""mass immigration,"" a common racially-coded dog whistle, to create an ""us vs. them"" narrative that blames immigrants for societal problems."
[USER] I don't really follow this s*** too much but I saw this headline [ORGANIZATION] homeless people so where are they supposed to go? what are they supposed to live? Does this guy have any idea how dumb he sounds now is he going to provide homes in a roof over these homeless?,scranton,"Comment Type: [ask a rhetorical question, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: [solutions/interventions]
Perception Type: [media portrayal]
racist: [No]
Reasoning: The user expresses their negative opinion about an action they saw in a headline. They use a series of rhetorical questions (""where are they supposed to go?"") to critique the responsible party (Government Critique) for displacing people without providing an alternative. The final question about providing homes touches on the need for a solution and the allocation of resources (Money Aid Allocation, Solutions/Interventions). The user explicitly states they are reacting to a headline, indicating a media-based perception. The comment contains no racial bias."
[USER] PERSON0 is [PERSON] and came to [ORGANIZATION] and homeless to help PERSON2 and the [USER] win the Election. I want all the seat in [ORGANIZATION] to go [ORGANIZATION]. investigate me I used to live [ADDRESS] ny ny [DATE] and I am King. I u to campaihard [USER],scranton,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: [personal interaction]
racist: [No]
Reasoning: The comment, while largely incoherent, makes several claims about a specific person who was homeless and their alleged involvement in an election (Provide a Fact or Claim, Personal Interaction). It also expresses the author's personal desire regarding a political outcome (Express their Opinion). By linking homelessness to a political election in a seemingly accusatory way, it functions as a form of government critique. There is no racial bias present in the comment."
[ORGANIZATION] to [PERSON] gets 3rd tower [ORGANIZATION] affordable housing • GPE3 advances [ORGANIZATION]; [ORGANIZATION]  transport in [ORGANIZATION] - #transitfriendlyplanning #NJTOD #Amtrak #affordablehousing #BRT [URL],scranton,"Comment Type: [provide a fact or claim]
Critique Category: [N/A]
Response Category: [solutions/interventions]
Perception Type: [N/A]
racist: [No]
Reasoning: The post is a factual announcement about the development of ""affordable housing"" and related transportation initiatives. This directly falls under the category of a solution or intervention for housing insecurity. The tweet does not offer a critique, express a personal perception, or contain any racial bias."
[USER] My name is [ORGANIZATION] and I am king of the [ORGANIZATION]. Can you investigate me. I am homeless in [PERSON] and I tweeting for PERSON1,scranton,"Comment Type: [ask a genuine question, provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: [personal interaction]
racist: [No]
Reasoning: The user is providing a claim about their identity and their status as a person experiencing homelessness. They also ask a genuine, albeit unusual, question (""Can you investigate me""). The post is a first-person account of their situation, making it a personal interaction. It does not contain any critiques, solutions, or racial bias."
"[USER] Happening Now! PERSON0 in [ORGANIZATION] low energy, small crowd of worn out dead enders and losers.  Heck even the local homeless camp by the river is pissed this loser showed up.  Have a PERSON1 !",scranton,"Comment Type: [express their opinion, express others opinions, provide a fact or claim]
Critique Category: [government critique]
Response Category: []
Perception Type: [harmful generalization]
racist: [No]
Reasoning: The author expresses a strong negative opinion about a political figure (PERSON0). They make a claim about the opinions of a ""local homeless camp"" to support their political attack. Using an entire group of people experiencing homelessness as a monolithic political prop is a form of harmful generalization. The critique is aimed at a political figure, not at policies or society's view of homelessness itself. The comment does not contain any racial bias."
Tell me again why [ORGANIZATION] wants [ORGANIZATION]'s name on its [STREET] signs. [URL],scranton,"Comment Type: [ask a rhetorical question, express their opinion]
Critique Category: [money aid allocation]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The comment uses a rhetorical question (""Tell me again why..."") to express a skeptical opinion about an organization's choice to put its name on street signs. This implies a critique of how the organization is allocating its resources, suggesting the action is self-promotional rather than a direct or effective use of funds for homelessness."
"The states do back the slumlords! I can attest to that! Called code office for help ended up in a roach infested hotel where they house the homeless! I'll never rely on [PERSON] 

[URL] [URL]",scranton,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: [personal interaction]
racist: [No]
Reasoning: The user makes a claim (""The states do back the slumlords!"") and expresses their opinion based on a personal observation and experience they had after contacting a government code office. This experience forms a direct critique of a government agency's failure to provide adequate housing assistance. The comment is based on a personal interaction with the system and contains no racial bias."
[ORGANIZATION] opens respite cabins for [ORGANIZATION]'s chronically unhoused [URL],fayetteville,"Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: [media portrayal]
racist: [No]
Reasoning: The post is a factual statement announcing a specific intervention (respite cabins) for people experiencing chronic homelessness. This action falls under both 'Solutions/Interventions' and 'Money Aid Allocation' as it describes a specific program and the resources dedicated to it. The post is a form of 'Media Portrayal' as it's presented as a neutral news headline or announcement. The comment uses neutral language and contains no racial bias."
"[ORGANIZATION] And you’ll probably make it your priority to hand over the keys to them to illegal immigrants. 

A priority would be not a single homeless veteran in the [ORGANIZATION]. Don’t think it’s that huge, [STREET] around [ORGANIZATION]. Those FAC0 soldiers deserve better than they’ve received!",fayetteville,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: [personal interaction, harmful generalization, deserving/undeserving]
racist: [Yes]
Reasoning: The user expresses a strong opinion about how resources should be allocated, suggesting a specific intervention: prioritizing homeless veterans over immigrants. This creates a clear deserving/undeserving dichotomy. The use of the term ""illegal immigrants"" in a pejorative context, pitting them against a group deemed more worthy (""our"" veterans), constitutes a harmful generalization rooted in xenophobic and implicitly racist tropes."
