Comment,City,Comment Type,Critique Category,Response Category,Perception Type,racist,Reasoning,Raw Response,Comment_ask a genuine question,Comment_ask a rhetorical question,Comment_provide a fact or claim,Comment_provide an observation,Comment_express their opinion,Comment_express others opinions,Critique_money aid allocation,Critique_government critique,Critique_societal critique,Response_solutions/interventions,Perception_personal interaction,Perception_media portrayal,Perception_not in my backyard,Perception_harmful generalization,Perception_deserving/undeserving,Racist_Flag
"[ORGANIZATION] OKs support for affordable housing projects:
[URL]",kalamazoo,provide a fact or claim,none,solutions/interventions,"[none]  
racist: No  
Reasoning: The comment shares a factual claim about an organization approving support for affordable housing projects, which is a solution/intervention related to homelessness. There is no critique, personal perception, or racial bias present.",No,"The comment shares a factual claim about an organization approving support for affordable housing projects, which is a solution/intervention related to homelessness. There is no critique, personal perception, or racial bias present.","Comment Type: provide a fact or claim  
Critique Category: [none]  
Response Category: solutions/interventions  
Perception Type: [none]  
racist: No  
Reasoning: The comment shares a factual claim about an organization approving support for affordable housing projects, which is a solution/intervention related to homelessness. There is no critique, personal perception, or racial bias present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"The tiny houses were built for people turned away by landlords due to their past convictions or substance use disorders.
[URL]",kalamazoo,"provide a fact or claim, provide an observation",societal critique,solutions/interventions,"deserving/undeserving  
racist: No  
Reasoning: The comment states a fact/observation about why tiny houses were built (for people excluded by landlords due to convictions or substance use), which implicitly critiques societal barriers to housing. It references a solution (tiny houses) and touches on the idea of who is considered deserving or undeserving of housing. There is no racial bias present.",No,"The comment states a fact/observation about why tiny houses were built (for people excluded by landlords due to convictions or substance use), which implicitly critiques societal barriers to housing. It references a solution (tiny houses) and touches on the idea of who is considered deserving or undeserving of housing. There is no racial bias present.","Comment Type: provide a fact or claim, provide an observation  
Critique Category: societal critique  
Response Category: solutions/interventions  
Perception Type: deserving/undeserving  
racist: No  
Reasoning: The comment states a fact/observation about why tiny houses were built (for people excluded by landlords due to convictions or substance use), which implicitly critiques societal barriers to housing. It references a solution (tiny houses) and touches on the idea of who is considered deserving or undeserving of housing. There is no racial bias present.",0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
"LOCAL NEWS - Plans to convert [ORGANIZATION] hotel into [INSTITUTION] cancelled after lofty $5.2M pricetag goes public 

[URL]",kalamazoo,provide a fact or claim,money aid allocation,"Perception Type:   
racist: No  
Reasoning: The comment reports a factual claim about the cancellation of a plan due to the high cost, which relates to resource allocation. There is no opinion, critique of government or society, proposed solution, or perception about PEH (People Experiencing Homelessness), nor is there any racial content.","racist: No  
Reasoning: The comment reports a factual claim about the cancellation of a plan due to the high cost, which relates to resource allocation. There is no opinion, critique of government or society, proposed solution, or perception about PEH (People Experiencing Homelessness), nor is there any racial content.",No,"The comment reports a factual claim about the cancellation of a plan due to the high cost, which relates to resource allocation. There is no opinion, critique of government or society, proposed solution, or perception about PEH (People Experiencing Homelessness), nor is there any racial content.","Comment Type: provide a fact or claim  
Critique Category: money aid allocation  
Response Category:   
Perception Type:   
racist: No  
Reasoning: The comment reports a factual claim about the cancellation of a plan due to the high cost, which relates to resource allocation. There is no opinion, critique of government or society, proposed solution, or perception about PEH (People Experiencing Homelessness), nor is there any racial content.",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
[ORGANIZATION] OKs support for affordable housing projects [URL],kalamazoo,provide a fact or claim,none,solutions/interventions,"[none]  
racist: No  
Reasoning: The comment reports that an organization has approved support for affordable housing projects, which is a factual claim. It references a solution/intervention (affordable housing) but does not critique money, government, or society, nor does it express an opinion or perception about PEH. There is no racial bias present.",No,"The comment reports that an organization has approved support for affordable housing projects, which is a factual claim. It references a solution/intervention (affordable housing) but does not critique money, government, or society, nor does it express an opinion or perception about PEH. There is no racial bias present.","Comment Type: provide a fact or claim  
Critique Category: [none]  
Response Category: solutions/interventions  
Perception Type: [none]  
racist: No  
Reasoning: The comment reports that an organization has approved support for affordable housing projects, which is a factual claim. It references a solution/intervention (affordable housing) but does not critique money, government, or society, nor does it express an opinion or perception about PEH. There is no racial bias present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"[URL] As student homelessness rises, program aims to house 150 families by [ORGANIZATION]",kalamazoo,"provide a fact or claim, provide an observation",none,solutions/interventions,"[none]  
racist: No  
Reasoning: The comment shares a factual statement about rising student homelessness and observes that a program aims to house 150 families. It references a solution/intervention (the housing program). There is no critique, personal perception, or racial bias present.",No,"The comment shares a factual statement about rising student homelessness and observes that a program aims to house 150 families. It references a solution/intervention (the housing program). There is no critique, personal perception, or racial bias present.","Comment Type: provide a fact or claim, provide an observation  
Critique Category: [none]  
Response Category: solutions/interventions  
Perception Type: [none]  
racist: No  
Reasoning: The comment shares a factual statement about rising student homelessness and observes that a program aims to house 150 families. It references a solution/intervention (the housing program). There is no critique, personal perception, or racial bias present.",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1. Ten new homes mark the start of an affordable housing project for low-income families near [LOCATION]. [URL],kalamazoo,provide a fact or claim,none,none,"[none]  
racist: No  
Reasoning: The comment reports a factual statement about the start of an affordable housing project. It does not express an opinion, critique, or response, nor does it reference perceptions or contain racial bias.",No,"The comment reports a factual statement about the start of an affordable housing project. It does not express an opinion, critique, or response, nor does it reference perceptions or contain racial bias.","Comment Type: provide a fact or claim  
Critique Category: [none]  
Response Category: [none]  
Perception Type: [none]  
racist: No  
Reasoning: The comment reports a factual statement about the start of an affordable housing project. It does not express an opinion, critique, or response, nor does it reference perceptions or contain racial bias.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The organization aims to ensure that everybody is surrounded by comfort and joy [ORGANIZATION], according to [ORGANIZATION].
[URL]",kalamazoo,"provide a fact or claim, express others opinions",none,none,"[none]  
racist: No  
Reasoning: The comment relays the stated aim of an organization, which is to ensure comfort and joy for everyone, and attributes this to the organization itself. It does not critique, propose solutions, or express personal opinions. There is no racial content.",No,"The comment relays the stated aim of an organization, which is to ensure comfort and joy for everyone, and attributes this to the organization itself. It does not critique, propose solutions, or express personal opinions. There is no racial content.","Comment Type: provide a fact or claim, express others opinions  
Critique Category: [none]  
Response Category: [none]  
Perception Type: [none]  
racist: No  
Reasoning: The comment relays the stated aim of an organization, which is to ensure comfort and joy for everyone, and attributes this to the organization itself. It does not critique, propose solutions, or express personal opinions. There is no racial content.",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"PERSON0amp; [PERSON], Thanks for your generous donation to [ORGANIZATION]. Your Love [PERSON] will provide free dinners for the homeless and other needy souls in [ORGANIZATION] in [ORGANIZATION]. PERSON2 bless you. [URL]",kalamazoo,"provide a fact or claim, express their opinion",,solutions/interventions,"none  
racist: No  
Reasoning: The comment thanks someone for a donation and states that it will provide free dinners for the homeless, which is a factual claim and expresses gratitude (opinion). It references a charitable intervention but does not critique money allocation, government, or society, nor does it reference personal interaction, media portrayal, NIMBYism, generalizations, or deservingness. No racial bias is present.",No,"The comment thanks someone for a donation and states that it will provide free dinners for the homeless, which is a factual claim and expresses gratitude (opinion). It references a charitable intervention but does not critique money allocation, government, or society, nor does it reference personal interaction, media portrayal, NIMBYism, generalizations, or deservingness. No racial bias is present.","Comment Type: provide a fact or claim, express their opinion  
Critique Category: none  
Response Category: solutions/interventions  
Perception Type: none  
racist: No  
Reasoning: The comment thanks someone for a donation and states that it will provide free dinners for the homeless, which is a factual claim and expresses gratitude (opinion). It references a charitable intervention but does not critique money allocation, government, or society, nor does it reference personal interaction, media portrayal, NIMBYism, generalizations, or deservingness. No racial bias is present.",0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
[USER] GPE0 It doesn't help when cities around the state put their homeless on buses and send them to [PERSON].  [ORGANIZATION] in other states does this as well.,kalamazoo,"provide a fact or claim, provide an observation",government critique,"Perception Type:  
racist: No  
Reasoning: The comment claims that cities and organizations send homeless people elsewhere, which is both a factual claim and an observation. It implicitly critiques government or organizational practices but does not propose solutions, reference personal experience, or make generalizations about PEH. There is no racial bias present.","racist: No  
Reasoning: The comment claims that cities and organizations send homeless people elsewhere, which is both a factual claim and an observation. It implicitly critiques government or organizational practices but does not propose solutions, reference personal experience, or make generalizations about PEH. There is no racial bias present.",No,"The comment claims that cities and organizations send homeless people elsewhere, which is both a factual claim and an observation. It implicitly critiques government or organizational practices but does not propose solutions, reference personal experience, or make generalizations about PEH. There is no racial bias present.","Comment Type: provide a fact or claim, provide an observation  
Critique Category: government critique  
Response Category:   
Perception Type:  
racist: No  
Reasoning: The comment claims that cities and organizations send homeless people elsewhere, which is both a factual claim and an observation. It implicitly critiques government or organizational practices but does not propose solutions, reference personal experience, or make generalizations about PEH. There is no racial bias present.",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"DATE0 with staff at [ORGANIZATION], GPE0GPE1, [ORGANIZATION], off and running! A common issue at many GPE0PublicTransportation motor pools and maintenance bays are GPE0Homeless people who trespass and loiter. How do you approach with personal safety in mind? [URL]",kalamazoo,"ask a genuine question, provide a fact or claim, provide an observation",none,none,"personal interaction  
racist: No  
Reasoning: The comment describes a common issue (homeless people trespassing/loitering at transportation facilities), which is both an observation and a claim. It asks a sincere question about how to approach the situation with safety in mind, indicating a genuine inquiry. The focus is on personal safety and direct interaction, not on broader societal or governmental critique, nor does it propose solutions. There is no racial bias present.",No,"The comment describes a common issue (homeless people trespassing/loitering at transportation facilities), which is both an observation and a claim. It asks a sincere question about how to approach the situation with safety in mind, indicating a genuine inquiry. The focus is on personal safety and direct interaction, not on broader societal or governmental critique, nor does it propose solutions. There is no racial bias present.","Comment Type: ask a genuine question, provide a fact or claim, provide an observation  
Critique Category: [none]  
Response Category: [none]  
Perception Type: personal interaction  
racist: No  
Reasoning: The comment describes a common issue (homeless people trespassing/loitering at transportation facilities), which is both an observation and a claim. It asks a sincere question about how to approach the situation with safety in mind, indicating a genuine inquiry. The focus is on personal safety and direct interaction, not on broader societal or governmental critique, nor does it propose solutions. There is no racial bias present.",1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"[USER] Can we do something about reducing homelessness especially right in the middle of downtown [ORGANIZATION]? If I was a business owner down there, I would be so mad I would pack up and leave.",kalamazoo,"ask a genuine question, express their opinion",societal critique,solutions/interventions,"not in my backyard  
racist: No  
Reasoning: The speaker asks a genuine question about addressing homelessness and expresses their opinion about the impact on business owners. The comment critiques societal handling of homelessness in downtown areas and implies a desire for interventions. The ""If I was a business owner..."" statement reflects a ""not in my backyard"" attitude, expressing frustration about homelessness in a specific location. There is no racial bias present.",No,"The speaker asks a genuine question about addressing homelessness and expresses their opinion about the impact on business owners. The comment critiques societal handling of homelessness in downtown areas and implies a desire for interventions. The ""If I was a business owner..."" statement reflects a ""not in my backyard"" attitude, expressing frustration about homelessness in a specific location. There is no racial bias present.","Comment Type: ask a genuine question, express their opinion  
Critique Category: societal critique  
Response Category: solutions/interventions  
Perception Type: not in my backyard  
racist: No  
Reasoning: The speaker asks a genuine question about addressing homelessness and expresses their opinion about the impact on business owners. The comment critiques societal handling of homelessness in downtown areas and implies a desire for interventions. The ""If I was a business owner..."" statement reflects a ""not in my backyard"" attitude, expressing frustration about homelessness in a specific location. There is no racial bias present.",1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"[ORGANIZATION] is [LOCATION], and [ORGANIZATION] is seeing a DATE2 high in their homeless population according to the [ORGANIZATION] count.
[URL]",kalamazoo,provide a fact or claim,Response Category:,"Perception Type:   
racist: No  
Reasoning: The comment presents a factual claim about a high in the homeless population according to an organizational count, without expressing opinions, critiques, or referencing perceptions or racial bias.","racist: No  
Reasoning: The comment presents a factual claim about a high in the homeless population according to an organizational count, without expressing opinions, critiques, or referencing perceptions or racial bias.",No,"The comment presents a factual claim about a high in the homeless population according to an organizational count, without expressing opinions, critiques, or referencing perceptions or racial bias.","Comment Type: provide a fact or claim  
Critique Category:   
Response Category:   
Perception Type:   
racist: No  
Reasoning: The comment presents a factual claim about a high in the homeless population according to an organizational count, without expressing opinions, critiques, or referencing perceptions or racial bias.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Several new housing projects will be underway in [ORGANIZATION]. [URL],kalamazoo,provide a fact or claim,none,none,"[none]  
racist: No  
Reasoning: The comment simply states that new housing projects will begin, which is a factual claim. There is no critique, response, perception, or racial bias present.",No,"The comment simply states that new housing projects will begin, which is a factual claim. There is no critique, response, perception, or racial bias present.","Comment Type: provide a fact or claim  
Critique Category: [none]  
Response Category: [none]  
Perception Type: [none]  
racist: No  
Reasoning: The comment simply states that new housing projects will begin, which is a factual claim. There is no critique, response, perception, or racial bias present.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION] is dedicated to ending [PERSON], and to help [ORGANIZATION], we bring the resources to them. Every second [DATE], [ORGANIZATION] and our partners come to [PERSON] at [ADDRESS], [ORGANIZATION], [PERSON], from [TIME]
#[ORGANIZATION] #EndingVeteranHomelessness [URL]",kalamazoo,"provide a fact or claim, provide an observation",,solutions/interventions,"[]
racist: No  
Reasoning: The post describes an organization's efforts to bring resources to people experiencing homelessness, specifically veterans, and provides logistical details about their intervention. It does not critique government, society, or money allocation, nor does it express opinions or reference media or stereotypes. There is no racial bias present.",No,"The post describes an organization's efforts to bring resources to people experiencing homelessness, specifically veterans, and provides logistical details about their intervention. It does not critique government, society, or money allocation, nor does it express opinions or reference media or stereotypes. There is no racial bias present.","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: No  
Reasoning: The post describes an organization's efforts to bring resources to people experiencing homelessness, specifically veterans, and provides logistical details about their intervention. It does not critique government, society, or money allocation, nor does it express opinions or reference media or stereotypes. There is no racial bias present.",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Homelessness concerns continue in [ORGANIZATION], [PERSON] [URL] via [USER]",scranton,"provide a fact or claim, provide an observation",none,none,"[none]  
racist: No  
Reasoning: The comment reports that concerns about homelessness persist within a specific organization, referencing a person and a source. It presents an observation or claim but does not express an opinion, critique, or propose solutions. There is no evidence of racial bias or specific perceptions about people experiencing homelessness (PEH).",No,"The comment reports that concerns about homelessness persist within a specific organization, referencing a person and a source. It presents an observation or claim but does not express an opinion, critique, or propose solutions. There is no evidence of racial bias or specific perceptions about people experiencing homelessness (PEH).","Comment Type: provide a fact or claim, provide an observation  
Critique Category: [none]  
Response Category: [none]  
Perception Type: [none]  
racist: No  
Reasoning: The comment reports that concerns about homelessness persist within a specific organization, referencing a person and a source. It presents an observation or claim but does not express an opinion, critique, or propose solutions. There is no evidence of racial bias or specific perceptions about people experiencing homelessness (PEH).",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"""[ORGANIZATION] provides hotel rooms, meals &amp; clothing to 100 unhoused individuals for [ORGANIZATION], offering a sense of [ORGANIZATION]; comfort #HomelessnessAwareness""

[URL]",kalamazoo,"provide a fact or claim, provide an observation",none,solutions/interventions,"[none]  
racist: No  
Reasoning: The comment describes an organization's actions—providing hotel rooms, meals, and clothing to unhoused individuals—which is a factual claim and an observation. It highlights a solution/intervention (direct aid to people experiencing homelessness). There is no critique of money allocation, government, or society, nor does it reference personal interaction, media portrayal, NIMBYism, harmful generalizations, or deservingness. No racial bias is present.",No,"The comment describes an organization's actions—providing hotel rooms, meals, and clothing to unhoused individuals—which is a factual claim and an observation. It highlights a solution/intervention (direct aid to people experiencing homelessness). There is no critique of money allocation, government, or society, nor does it reference personal interaction, media portrayal, NIMBYism, harmful generalizations, or deservingness. No racial bias is present.","Comment Type: provide a fact or claim, provide an observation  
Critique Category: [none]  
Response Category: solutions/interventions  
Perception Type: [none]  
racist: No  
Reasoning: The comment describes an organization's actions—providing hotel rooms, meals, and clothing to unhoused individuals—which is a factual claim and an observation. It highlights a solution/intervention (direct aid to people experiencing homelessness). There is no critique of money allocation, government, or society, nor does it reference personal interaction, media portrayal, NIMBYism, harmful generalizations, or deservingness. No racial bias is present.",0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"3[LOCATION] leaders give the green light for support in three housing projects 

[URL]",kalamazoo,provide a fact or claim,none,solutions/interventions,"[none]  
racist: No  
Reasoning: The comment reports that leaders have approved support for three housing projects, which is a factual claim. It references a solution/intervention (housing projects) but does not critique money, government, or society, nor does it express opinions or perceptions about PEH. There is no racial content.",No,"The comment reports that leaders have approved support for three housing projects, which is a factual claim. It references a solution/intervention (housing projects) but does not critique money, government, or society, nor does it express opinions or perceptions about PEH. There is no racial content.","Comment Type: provide a fact or claim  
Critique Category: [none]  
Response Category: solutions/interventions  
Perception Type: [none]  
racist: No  
Reasoning: The comment reports that leaders have approved support for three housing projects, which is a factual claim. It references a solution/intervention (housing projects) but does not critique money, government, or society, nor does it express opinions or perceptions about PEH. There is no racial content.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"A [INSTITUTION] in [ORGANIZATION] is back open and just in time for some of the coldest temperatures of [ORGANIZATION].
[URL]",scranton,"provide a fact or claim, provide an observation",none,none,"[none]  
racist: No  
Reasoning: The comment shares factual information and an observation about an institution reopening in time for cold weather, likely implying relevance to homelessness but without explicit critique, response, or perception elements. There is no racial bias present.",No,"The comment shares factual information and an observation about an institution reopening in time for cold weather, likely implying relevance to homelessness but without explicit critique, response, or perception elements. There is no racial bias present.","Comment Type: provide a fact or claim, provide an observation  
Critique Category: [none]  
Response Category: [none]  
Perception Type: [none]  
racist: No  
Reasoning: The comment shares factual information and an observation about an institution reopening in time for cold weather, likely implying relevance to homelessness but without explicit critique, response, or perception elements. There is no racial bias present.",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"[USER] [USER] You're claiming [ORGANIZATION] wants more neverending inflation, more wide open borders, more forever wars, and more of the homelessness epidemic. 

You'll understand if I'm skeptical.",scranton,"provide a fact or claim, express their opinion",government critique,,"[]
racist: No  
Reasoning: The commenter claims that the organization supports negative outcomes (inflation, open borders, wars, homelessness), which is both a claim and an expression of skepticism (opinion). The critique is directed at perceived government or organizational policies. There is no discussion of solutions, personal interaction, media portrayal, or stereotypes, and no racial bias is present.",No,"The commenter claims that the organization supports negative outcomes (inflation, open borders, wars, homelessness), which is both a claim and an expression of skepticism (opinion). The critique is directed at perceived government or organizational policies. There is no discussion of solutions, personal interaction, media portrayal, or stereotypes, and no racial bias is present.","Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: []
racist: No  
Reasoning: The commenter claims that the organization supports negative outcomes (inflation, open borders, wars, homelessness), which is both a claim and an expression of skepticism (opinion). The critique is directed at perceived government or organizational policies. There is no discussion of solutions, personal interaction, media portrayal, or stereotypes, and no racial bias is present.",0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
"[ORGANIZATION] old [ORGANIZATION] [USER] did that. In between his [ORGANIZATION]. 

You’re Welcome Homeless folks! [URL]",scranton,"provide a fact or claim, express their opinion",,,"[]
racist: No  
Reasoning: The comment references an action taken by a user or organization, implying they did something for homeless people (""did that""), which is a claim. The phrase ""You’re Welcome Homeless folks!"" expresses the speaker's opinion, possibly sarcastically, about the action's impact. There is no explicit critique of money, government, or society, nor is there a discussion of solutions, perceptions, or racial bias.",No,"The comment references an action taken by a user or organization, implying they did something for homeless people (""did that""), which is a claim. The phrase ""You’re Welcome Homeless folks!"" expresses the speaker's opinion, possibly sarcastically, about the action's impact. There is no explicit critique of money, government, or society, nor is there a discussion of solutions, perceptions, or racial bias.","Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: []
Perception Type: []
racist: No  
Reasoning: The comment references an action taken by a user or organization, implying they did something for homeless people (""did that""), which is a claim. The phrase ""You’re Welcome Homeless folks!"" expresses the speaker's opinion, possibly sarcastically, about the action's impact. There is no explicit critique of money, government, or society, nor is there a discussion of solutions, perceptions, or racial bias.",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
[USER] I’m from [ORGANIZATION] and most people were disgusted with your visit at taxpayer expense. You’re a joke and a con artist. [ORGANIZATION] puppet president always saying “please give me more money”. Disgrace to humanity,scranton,"express their opinion, express others opinions","money aid allocation, government critique, societal critique",,"[]  
racist: [No]  
Reasoning: The commenter expresses their own negative opinion and claims that ""most people"" share this view, thus expressing others' opinions. The critique targets government spending (""taxpayer expense""), the actions of a political figure (""puppet president""), and implies broader societal disappointment (""disgrace to humanity""). There is no discussion of solutions, no direct reference to personal interaction, media portrayal, NIMBYism, harmful generalizations, or deservingness. No explicit or implicit racial bias is present.",No,"The commenter expresses their own negative opinion and claims that ""most people"" share this view, thus expressing others' opinions. The critique targets government spending (""taxpayer expense""), the actions of a political figure (""puppet president""), and implies broader societal disappointment (""disgrace to humanity""). There is no discussion of solutions, no direct reference to personal interaction, media portrayal, NIMBYism, harmful generalizations, or deservingness. No explicit or implicit racial bias is present.","Comment Type: [express their opinion, express others opinions]  
Critique Category: [money aid allocation, government critique, societal critique]  
Response Category: []  
Perception Type: []  
racist: [No]  
Reasoning: The commenter expresses their own negative opinion and claims that ""most people"" share this view, thus expressing others' opinions. The critique targets government spending (""taxpayer expense""), the actions of a political figure (""puppet president""), and implies broader societal disappointment (""disgrace to humanity""). There is no discussion of solutions, no direct reference to personal interaction, media portrayal, NIMBYism, harmful generalizations, or deservingness. No explicit or implicit racial bias is present.",0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
A local hotel in [ORGANIZATION] has a bus outside of it with decals and the words: veterans against [ORGANIZATION]. If anyone could support the troops any more than President [ORGANIZATION]….I cannot think of one. I just heard a study [ORGANIZATION] that shows a large increase in homeless veterans under [PERSON]!,scranton,"provide an observation, express their opinion, provide a fact or claim, express others opinions",government critique,,"[media portrayal, deserving/undeserving]  
racist: No  
Reasoning: The commenter observes a bus with ""veterans against [ORGANIZATION]"" and references a study about increased homeless veterans, which is a factual claim. They express their opinion about presidential support for troops and reference others' opinions (the veterans' protest). The critique is directed at government handling of veteran homelessness. The mention of a study and the protest bus suggest media portrayal and societal judgments about who deserves help (veterans). There is no racial bias present.",No,"The commenter observes a bus with ""veterans against [ORGANIZATION]"" and references a study about increased homeless veterans, which is a factual claim. They express their opinion about presidential support for troops and reference others' opinions (the veterans' protest). The critique is directed at government handling of veteran homelessness. The mention of a study and the protest bus suggest media portrayal and societal judgments about who deserves help (veterans). There is no racial bias present.","Comment Type: [provide an observation, express their opinion, provide a fact or claim, express others opinions]  
Critique Category: [government critique]  
Response Category: []  
Perception Type: [media portrayal, deserving/undeserving]  
racist: No  
Reasoning: The commenter observes a bus with ""veterans against [ORGANIZATION]"" and references a study about increased homeless veterans, which is a factual claim. They express their opinion about presidential support for troops and reference others' opinions (the veterans' protest). The critique is directed at government handling of veteran homelessness. The mention of a study and the protest bus suggest media portrayal and societal judgments about who deserves help (veterans). There is no racial bias present.",0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
[ORGANIZATION] in [ORGANIZATION] …there is a decal bus with a sign that says [PERSON]. I just read a study [ORGANIZATION] about the increase in veteran homelessness due to  [PERSON]!  No one cares about the troops more than President [PERSON].,scranton,"provide a fact or claim, provide an observation, express their opinion, express others opinions",government critique,none,"media portrayal, deserving/undeserving  
racist: No  
Reasoning: The comment references a study about increased veteran homelessness (fact/claim), observes a bus with a sign, and expresses the opinion that ""no one cares about the troops more than President [PERSON]"" (opinion/others' opinions). The mention of increased veteran homelessness and the implied responsibility of a political figure suggest government critique. The reference to a study and a bus sign indicate media portrayal, and the focus on veterans implies a deserving/undeserving distinction. There is no racial content.",No,"The comment references a study about increased veteran homelessness (fact/claim), observes a bus with a sign, and expresses the opinion that ""no one cares about the troops more than President [PERSON]"" (opinion/others' opinions). The mention of increased veteran homelessness and the implied responsibility of a political figure suggest government critique. The reference to a study and a bus sign indicate media portrayal, and the focus on veterans implies a deserving/undeserving distinction. There is no racial content.","Comment Type: provide a fact or claim, provide an observation, express their opinion, express others opinions  
Critique Category: government critique  
Response Category: [none]  
Perception Type: media portrayal, deserving/undeserving  
racist: No  
Reasoning: The comment references a study about increased veteran homelessness (fact/claim), observes a bus with a sign, and expresses the opinion that ""no one cares about the troops more than President [PERSON]"" (opinion/others' opinions). The mention of increased veteran homelessness and the implied responsibility of a political figure suggest government critique. The reference to a study and a bus sign indicate media portrayal, and the focus on veterans implies a deserving/undeserving distinction. There is no racial content.",0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
"[USER] PERSON0 [PERSON] please do not go to [ORGANIZATION], it’s a waste of taxpayer money. Use that money for homeless veterans please! [URL]",scranton,"express their opinion, provide a fact or claim",money aid allocation,solutions/interventions,"deserving/undeserving  
racist: No  
Reasoning: The commenter expresses their opinion that going to the organization is a waste of taxpayer money and claims that the money should instead be used for homeless veterans, which is both an opinion and a claim. This critiques how money is allocated (money aid allocation) and suggests a solution/intervention (redirecting funds to homeless veterans). The mention of ""homeless veterans"" implies a deserving/undeserving distinction, prioritizing one group for aid. There is no racial bias present.",No,"The commenter expresses their opinion that going to the organization is a waste of taxpayer money and claims that the money should instead be used for homeless veterans, which is both an opinion and a claim. This critiques how money is allocated (money aid allocation) and suggests a solution/intervention (redirecting funds to homeless veterans). The mention of ""homeless veterans"" implies a deserving/undeserving distinction, prioritizing one group for aid. There is no racial bias present.","Comment Type: express their opinion, provide a fact or claim  
Critique Category: money aid allocation  
Response Category: solutions/interventions  
Perception Type: deserving/undeserving  
racist: No  
Reasoning: The commenter expresses their opinion that going to the organization is a waste of taxpayer money and claims that the money should instead be used for homeless veterans, which is both an opinion and a claim. This critiques how money is allocated (money aid allocation) and suggests a solution/intervention (redirecting funds to homeless veterans). The mention of ""homeless veterans"" implies a deserving/undeserving distinction, prioritizing one group for aid. There is no racial bias present.",0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
"It’s DATE0 again,[ORGANIZATION]'s charity [STREET].

This will be my third DATE1 doing this. I’ve always supported one local charity but last DATE1 I split between two as we raised so much

The first one was a homeless-specific charity and the second is a family support charity. [URL]",scranton,"provide an observation, express their opinion",,solutions/interventions,"[]
racist: No  
Reasoning: The speaker shares their personal experience supporting charities, including one focused on homelessness, which is an observation and an expression of their opinion/support. There is no critique of money, government, or society, but the mention of supporting charities relates to interventions. No perception types are present, and there is no racial bias.",No,"The speaker shares their personal experience supporting charities, including one focused on homelessness, which is an observation and an expression of their opinion/support. There is no critique of money, government, or society, but the mention of supporting charities relates to interventions. No perception types are present, and there is no racial bias.","Comment Type: [provide an observation, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: No  
Reasoning: The speaker shares their personal experience supporting charities, including one focused on homelessness, which is an observation and an expression of their opinion/support. There is no critique of money, government, or society, but the mention of supporting charities relates to interventions. No perception types are present, and there is no racial bias.",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"Homelessness In [LOCATION], PA - Part 1 [URL] via [USER]",scranton,provide a fact or claim,none,none,"[none]  
racist: No  
Reasoning: The comment simply states a topic (""Homelessness In [LOCATION], PA"") and shares a link, without expressing an opinion, critique, or perception. There is no evidence of racial bias or further commentary.",No,"The comment simply states a topic (""Homelessness In [LOCATION], PA"") and shares a link, without expressing an opinion, critique, or perception. There is no evidence of racial bias or further commentary.","Comment Type: provide a fact or claim  
Critique Category: [none]  
Response Category: [none]  
Perception Type: [none]  
racist: No  
Reasoning: The comment simply states a topic (""Homelessness In [LOCATION], PA"") and shares a link, without expressing an opinion, critique, or perception. There is no evidence of racial bias or further commentary.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
