Comment,City,Comment Type,Critique Category,Response Category,Perception Type,racist,Reasoning,Raw Response,Comment_ask a genuine question,Comment_ask a rhetorical question,Comment_provide a fact or claim,Comment_provide an observation,Comment_express their opinion,Comment_express others opinions,Critique_money aid allocation,Critique_government critique,Critique_societal critique,Response_solutions/interventions,Perception_personal interaction,Perception_media portrayal,Perception_not in my backyard,Perception_harmful generalization,Perception_deserving/undeserving,Racist_Flag
"These projects will create more than 100 new housing units. 

Learn more: [URL]",kalamazoo,provide a fact or claim,,solutions/interventions,"[]  
racist: [No]  
Reasoning: The comment provides a factual statement about the creation of new housing units and references a solution/intervention (housing projects). There is no critique, perception type, or racial bias present.",No,"The comment provides a factual statement about the creation of new housing units and references a solution/intervention (housing projects). There is no critique, perception type, or racial bias present.","Comment Type: [provide a fact or claim]  
Critique Category: []  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The comment provides a factual statement about the creation of new housing units and references a solution/intervention (housing projects). There is no critique, perception type, or racial bias present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
New [INSTITUTION] project may pivot to different spot in [ORGANIZATION] [URL],kalamazoo,provide a fact or claim,,,"[not in my backyard]  
racist: [No]  
Reasoning: The post reports a factual update about a project potentially moving locations, which often relates to local opposition or logistical issues (""not in my backyard"" sentiment), but does not critique policy, propose solutions, or contain racial bias.",No,"The post reports a factual update about a project potentially moving locations, which often relates to local opposition or logistical issues (""not in my backyard"" sentiment), but does not critique policy, propose solutions, or contain racial bias.","Comment Type: [provide a fact or claim]  
Critique Category: []  
Response Category: []  
Perception Type: [not in my backyard]  
racist: [No]  
Reasoning: The post reports a factual update about a project potentially moving locations, which often relates to local opposition or logistical issues (""not in my backyard"" sentiment), but does not critique policy, propose solutions, or contain racial bias.",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
[ORGANIZATION] is celebrating the first of ten new affordable housing units at a mobile home park near FAC0: [URL],kalamazoo,provide a fact or claim,,solutions/interventions,"[]  
racist: [No]  
Reasoning: The post shares a factual statement about the celebration of new affordable housing units, which is a solution/intervention for homelessness. There is no critique, perception type, or racial bias present.",No,"The post shares a factual statement about the celebration of new affordable housing units, which is a solution/intervention for homelessness. There is no critique, perception type, or racial bias present.","Comment Type: [provide a fact or claim]  
Critique Category: []  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The post shares a factual statement about the celebration of new affordable housing units, which is a solution/intervention for homelessness. There is no critique, perception type, or racial bias present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Seeking to end homelessness among jail inmates, [ORGANIZATION] ([ORGANIZATION]) receives $20K grant! [PERSON]! [URL]",kalamazoo,provide a fact or claim,money aid allocation,solutions/interventions,"[]
racist: [No]
Reasoning: The post reports a grant awarded to an organization to address homelessness among jail inmates, which is a factual claim. It references funding (money aid allocation) and implies a solution/intervention (grant to end homelessness). There is no personal perception or racial bias present.",No,"The post reports a grant awarded to an organization to address homelessness among jail inmates, which is a factual claim. It references funding (money aid allocation) and implies a solution/intervention (grant to end homelessness). There is no personal perception or racial bias present.","Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post reports a grant awarded to an organization to address homelessness among jail inmates, which is a factual claim. It references funding (money aid allocation) and implies a solution/intervention (grant to end homelessness). There is no personal perception or racial bias present.",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"[ORGANIZATION] increased mental health treatment using proven methods for [ORGANIZATION], especially focusing on [ORGANIZATION] and homeless folks. Also research effective and proven strategies for reducing homelessness and implement them in [ORGANIZATION], then roll them out to other cities.",kalamazoo,"provide a fact or claim, express their opinion",,solutions/interventions,"[]
racist: [No]
Reasoning: The comment describes increased mental health treatment and suggests researching and implementing proven strategies to reduce homelessness, which is both a factual claim and an expression of opinion about what should be done. It does not critique money allocation, government, or society, but it does discuss solutions/interventions. There are no personal perceptions or racial bias present.",No,"The comment describes increased mental health treatment and suggests researching and implementing proven strategies to reduce homelessness, which is both a factual claim and an expression of opinion about what should be done. It does not critique money allocation, government, or society, but it does discuss solutions/interventions. There are no personal perceptions or racial bias present.","Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The comment describes increased mental health treatment and suggests researching and implementing proven strategies to reduce homelessness, which is both a factual claim and an expression of opinion about what should be done. It does not critique money allocation, government, or society, but it does discuss solutions/interventions. There are no personal perceptions or racial bias present.",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"👇🏽 [USER] [USER] PERSON0 PERSON1 [USER] [USER] PERSON2 
As student homelessness rises, program aims to house 150 families by [ORGANIZATION] [URL]",kalamazoo,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The post shares a factual statement about rising student homelessness and mentions a program aiming to house families, which is a solution/intervention. There is no critique, perception type, or racial bias present.",No,"The post shares a factual statement about rising student homelessness and mentions a program aiming to house families, which is a solution/intervention. There is no critique, perception type, or racial bias present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post shares a factual statement about rising student homelessness and mentions a program aiming to house families, which is a solution/intervention. There is no critique, perception type, or racial bias present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
[USER] [USER] [ORGANIZATION] is a homeless mess.,kalamazoo,express their opinion,societal critique,,"[]  
racist: [No]  
Reasoning: The commenter is expressing their negative opinion about the state of homelessness in the organization/location, implicitly critiquing the broader social situation but not specifying government or money allocation. There is no explicit or implicit racial bias present.",No,"The commenter is expressing their negative opinion about the state of homelessness in the organization/location, implicitly critiquing the broader social situation but not specifying government or money allocation. There is no explicit or implicit racial bias present.","Comment Type: [express their opinion]  
Critique Category: [societal critique]  
Response Category: []  
Perception Type: []  
racist: [No]  
Reasoning: The commenter is expressing their negative opinion about the state of homelessness in the organization/location, implicitly critiquing the broader social situation but not specifying government or money allocation. There is no explicit or implicit racial bias present.",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"LOCAL NEWS - Plans to convert [ORGANIZATION] hotel into [INSTITUTION] cancelled after lofty $5.2M pricetag goes public 

[URL]",kalamazoo,provide a fact or claim,money aid allocation,,"[]  
racist: [No]  
Reasoning: The post reports the cancellation of a plan to convert a hotel into an institution due to the high cost, which is a factual claim. It implicitly references the allocation of money as the reason for cancellation, fitting the ""money aid allocation"" critique. There is no discussion of solutions, personal perceptions, or racial bias.",No,"The post reports the cancellation of a plan to convert a hotel into an institution due to the high cost, which is a factual claim. It implicitly references the allocation of money as the reason for cancellation, fitting the ""money aid allocation"" critique. There is no discussion of solutions, personal perceptions, or racial bias.","Comment Type: [provide a fact or claim]  
Critique Category: [money aid allocation]  
Response Category: []  
Perception Type: []  
racist: [No]  
Reasoning: The post reports the cancellation of a plan to convert a hotel into an institution due to the high cost, which is a factual claim. It implicitly references the allocation of money as the reason for cancellation, fitting the ""money aid allocation"" critique. There is no discussion of solutions, personal perceptions, or racial bias.",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"DATE0 with staff at [ORGANIZATION], GPE0GPE1, [ORGANIZATION], off and running! A common issue at many GPE0PublicTransportation motor pools and maintenance bays are GPE0Homeless people who trespass and loiter. How do you approach with personal safety in mind? [URL]",kalamazoo,"provide an observation, ask a genuine question",,,"[personal interaction]
racist: [No]
Reasoning: The post describes a common issue (observation) of homeless people trespassing and loitering at transportation facilities and asks a sincere question about how to approach the situation with personal safety in mind. There is no critique of money, government, or society, nor is there a proposed solution. The question is rooted in personal experience or direct interaction. There is no racial bias present.",No,"The post describes a common issue (observation) of homeless people trespassing and loitering at transportation facilities and asks a sincere question about how to approach the situation with personal safety in mind. There is no critique of money, government, or society, nor is there a proposed solution. The question is rooted in personal experience or direct interaction. There is no racial bias present.","Comment Type: [provide an observation, ask a genuine question]
Critique Category: []
Response Category: []
Perception Type: [personal interaction]
racist: [No]
Reasoning: The post describes a common issue (observation) of homeless people trespassing and loitering at transportation facilities and asks a sincere question about how to approach the situation with personal safety in mind. There is no critique of money, government, or society, nor is there a proposed solution. The question is rooted in personal experience or direct interaction. There is no racial bias present.",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"The tiny houses were built for people turned away by landlords due to their past convictions or substance use disorders.
[URL]",kalamazoo,provide a fact or claim,,solutions/interventions,"[deserving/undeserving]
racist: [No]
Reasoning: The comment provides a factual statement about the purpose of the tiny houses (for people rejected by landlords due to convictions or substance use), references a solution/intervention (tiny houses), and implicitly touches on the deserving/undeserving perception by highlighting barriers faced by this group. There is no critique of money, government, or society, and no racial bias is present.",No,"The comment provides a factual statement about the purpose of the tiny houses (for people rejected by landlords due to convictions or substance use), references a solution/intervention (tiny houses), and implicitly touches on the deserving/undeserving perception by highlighting barriers faced by this group. There is no critique of money, government, or society, and no racial bias is present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: [deserving/undeserving]
racist: [No]
Reasoning: The comment provides a factual statement about the purpose of the tiny houses (for people rejected by landlords due to convictions or substance use), references a solution/intervention (tiny houses), and implicitly touches on the deserving/undeserving perception by highlighting barriers faced by this group. There is no critique of money, government, or society, and no racial bias is present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
[ORGANIZATION] OKs support for affordable housing projects [URL],kalamazoo,provide a fact or claim,money aid allocation,solutions/interventions,"[]  
racist: [No]  
Reasoning: The post states that an organization has approved support for affordable housing projects, which is a factual claim. It relates to the allocation of money or resources for housing (money aid allocation) and implies a solution/intervention (supporting affordable housing). There is no personal perception or racial content present.",No,"The post states that an organization has approved support for affordable housing projects, which is a factual claim. It relates to the allocation of money or resources for housing (money aid allocation) and implies a solution/intervention (supporting affordable housing). There is no personal perception or racial content present.","Comment Type: [provide a fact or claim]  
Critique Category: [money aid allocation]  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The post states that an organization has approved support for affordable housing projects, which is a factual claim. It relates to the allocation of money or resources for housing (money aid allocation) and implies a solution/intervention (supporting affordable housing). There is no personal perception or racial content present.",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"Pre-approved plans are part of [ORGANIZATION]’s effort to promote affordable housing through regulatory reform, missing middle housing types, and financial support and incentives. [ORGANIZATION]",kalamazoo,provide a fact or claim,"money aid allocation, government critique",solutions/interventions,"[]  
racist: [No]  
Reasoning: The comment provides factual information about an organization's efforts to promote affordable housing, mentioning regulatory reform and financial incentives (fact/claim). It implicitly critiques government policy by referencing regulatory reform (government critique) and financial support (money aid allocation). It also discusses interventions (solutions) but does not reference personal experience, media, stereotypes, or race.",No,"The comment provides factual information about an organization's efforts to promote affordable housing, mentioning regulatory reform and financial incentives (fact/claim). It implicitly critiques government policy by referencing regulatory reform (government critique) and financial support (money aid allocation). It also discusses interventions (solutions) but does not reference personal experience, media, stereotypes, or race.","Comment Type: [provide a fact or claim]  
Critique Category: [money aid allocation, government critique]  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The comment provides factual information about an organization's efforts to promote affordable housing, mentioning regulatory reform and financial incentives (fact/claim). It implicitly critiques government policy by referencing regulatory reform (government critique) and financial support (money aid allocation). It also discusses interventions (solutions) but does not reference personal experience, media, stereotypes, or race.",0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"[ORGANIZATION] OKs support for affordable housing projects:
[URL]",kalamazoo,provide a fact or claim,money aid allocation,solutions/interventions,"[]  
racist: [No]  
Reasoning: The post reports that an organization has approved support for affordable housing projects, which is a factual claim. It relates to the allocation of money or resources for homelessness (money aid allocation) and references a solution/intervention (affordable housing projects). There is no personal perception or racial content present.",No,"The post reports that an organization has approved support for affordable housing projects, which is a factual claim. It relates to the allocation of money or resources for homelessness (money aid allocation) and references a solution/intervention (affordable housing projects). There is no personal perception or racial content present.","Comment Type: [provide a fact or claim]  
Critique Category: [money aid allocation]  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The post reports that an organization has approved support for affordable housing projects, which is a factual claim. It relates to the allocation of money or resources for homelessness (money aid allocation) and references a solution/intervention (affordable housing projects). There is no personal perception or racial content present.",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"[URL] As student homelessness rises, program aims to house 150 families by [ORGANIZATION]",kalamazoo,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The post states a fact about rising student homelessness and mentions a program aiming to house families, which is a solution/intervention. There is no critique, perception type, or racial bias present.",No,"The post states a fact about rising student homelessness and mentions a program aiming to house families, which is a solution/intervention. There is no critique, perception type, or racial bias present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post states a fact about rising student homelessness and mentions a program aiming to house families, which is a solution/intervention. There is no critique, perception type, or racial bias present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1. Ten new homes mark the start of an affordable housing project for low-income families near [LOCATION]. [URL],kalamazoo,provide a fact or claim,,solutions/interventions,"[]  
racist: [No]  
Reasoning: The post states a factual development—the start of an affordable housing project for low-income families. It does not critique money allocation, government, or society, but it does reference a solution/intervention (affordable housing). There is no personal perception or racial bias present.",No,"The post states a factual development—the start of an affordable housing project for low-income families. It does not critique money allocation, government, or society, but it does reference a solution/intervention (affordable housing). There is no personal perception or racial bias present.","Comment Type: [provide a fact or claim]  
Critique Category: []  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The post states a factual development—the start of an affordable housing project for low-income families. It does not critique money allocation, government, or society, but it does reference a solution/intervention (affordable housing). There is no personal perception or racial bias present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"The organization aims to ensure that everybody is surrounded by comfort and joy [ORGANIZATION], according to [ORGANIZATION].
[URL]",kalamazoo,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The post states the organization's aim to provide comfort and joy for everyone, which is a factual claim about their mission. It implies a solution/intervention (ensuring comfort and joy), but does not critique money, government, or society, nor does it reference any perception types or contain racial bias.",No,"The post states the organization's aim to provide comfort and joy for everyone, which is a factual claim about their mission. It implies a solution/intervention (ensuring comfort and joy), but does not critique money, government, or society, nor does it reference any perception types or contain racial bias.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post states the organization's aim to provide comfort and joy for everyone, which is a factual claim about their mission. It implies a solution/intervention (ensuring comfort and joy), but does not critique money, government, or society, nor does it reference any perception types or contain racial bias.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"[ORGANIZATION] is [LOCATION], and [ORGANIZATION] is seeing a DATE2 high in their homeless population according to the [ORGANIZATION] count.
[URL]",kalamazoo,provide a fact or claim,,,"[]  
racist: [No]  
Reasoning: The post presents a factual statement about a high in the homeless population according to an official count. There is no critique, solution, perception, or racial bias expressed.",No,"The post presents a factual statement about a high in the homeless population according to an official count. There is no critique, solution, perception, or racial bias expressed.","Comment Type: [provide a fact or claim]  
Critique Category: []  
Response Category: []  
Perception Type: []  
racist: [No]  
Reasoning: The post presents a factual statement about a high in the homeless population according to an official count. There is no critique, solution, perception, or racial bias expressed.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[USER] GPE0 It doesn't help when cities around the state put their homeless on buses and send them to [PERSON].  [ORGANIZATION] in other states does this as well.,kalamazoo,"provide a fact or claim, express their opinion","government critique, societal critique",,"[]
racist: [No]
Reasoning: The comment claims that cities are sending their homeless populations elsewhere, which is both a factual claim and an expression of disapproval. It implicitly critiques government and societal practices for shifting responsibility rather than addressing homelessness locally. There is no racial content.",No,"The comment claims that cities are sending their homeless populations elsewhere, which is both a factual claim and an expression of disapproval. It implicitly critiques government and societal practices for shifting responsibility rather than addressing homelessness locally. There is no racial content.","Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [government critique, societal critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The comment claims that cities are sending their homeless populations elsewhere, which is both a factual claim and an expression of disapproval. It implicitly critiques government and societal practices for shifting responsibility rather than addressing homelessness locally. There is no racial content.",0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"[USER] Can we do something about reducing homelessness especially right in the middle of downtown [ORGANIZATION]? If I was a business owner down there, I would be so mad I would pack up and leave.",kalamazoo,"ask a genuine question, express their opinion",societal critique,solutions/interventions,"[not in my backyard]
racist: [No]
Reasoning: The user asks a genuine question about reducing homelessness, expressing concern about its presence downtown. They also express their opinion by empathizing with business owners who might be frustrated enough to leave, which reflects a ""not in my backyard"" sentiment. The comment critiques societal impacts of homelessness but does not mention government or money allocation directly. The question implies a desire for solutions/interventions. There is no racial bias present.",No,"The user asks a genuine question about reducing homelessness, expressing concern about its presence downtown. They also express their opinion by empathizing with business owners who might be frustrated enough to leave, which reflects a ""not in my backyard"" sentiment. The comment critiques societal impacts of homelessness but does not mention government or money allocation directly. The question implies a desire for solutions/interventions. There is no racial bias present.","Comment Type: [ask a genuine question, express their opinion]
Critique Category: [societal critique]
Response Category: [solutions/interventions]
Perception Type: [not in my backyard]
racist: [No]
Reasoning: The user asks a genuine question about reducing homelessness, expressing concern about its presence downtown. They also express their opinion by empathizing with business owners who might be frustrated enough to leave, which reflects a ""not in my backyard"" sentiment. The comment critiques societal impacts of homelessness but does not mention government or money allocation directly. The question implies a desire for solutions/interventions. There is no racial bias present.",1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"PERSON0amp; [PERSON], Thanks for your generous donation to [ORGANIZATION]. Your Love [PERSON] will provide free dinners for the homeless and other needy souls in [ORGANIZATION] in [ORGANIZATION]. PERSON2 bless you. [URL]",kalamazoo,"express their opinion, provide a fact or claim",,solutions/interventions,"[deserving/undeserving]
racist: [No]
Reasoning: The comment expresses gratitude and appreciation (opinion) and states that the donation will provide free dinners (fact/claim). It highlights a charitable intervention (solutions/interventions) and refers to ""the homeless and other needy souls, "" implying a distinction about who is deserving of help (deserving/undeserving). There is no critique of money allocation, government, or society, and no racial bias is present.",No,"The comment expresses gratitude and appreciation (opinion) and states that the donation will provide free dinners (fact/claim). It highlights a charitable intervention (solutions/interventions) and refers to ""the homeless and other needy souls,"" implying a distinction about who is deserving of help (deserving/undeserving). There is no critique of money allocation, government, or society, and no racial bias is present.","Comment Type: [express their opinion, provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: [deserving/undeserving]
racist: [No]
Reasoning: The comment expresses gratitude and appreciation (opinion) and states that the donation will provide free dinners (fact/claim). It highlights a charitable intervention (solutions/interventions) and refers to ""the homeless and other needy souls,"" implying a distinction about who is deserving of help (deserving/undeserving). There is no critique of money allocation, government, or society, and no racial bias is present.",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"3[LOCATION] leaders give the green light for support in three housing projects 

[URL]",kalamazoo,provide a fact or claim,,solutions/interventions,"[]  
racist: [No]  
Reasoning: The post reports that leaders have approved support for three housing projects, which is a factual claim. It does not critique money allocation, government, or society, but it does reference a solution/intervention (housing projects). There is no personal perception or racial bias present.",No,"The post reports that leaders have approved support for three housing projects, which is a factual claim. It does not critique money allocation, government, or society, but it does reference a solution/intervention (housing projects). There is no personal perception or racial bias present.","Comment Type: [provide a fact or claim]  
Critique Category: []  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The post reports that leaders have approved support for three housing projects, which is a factual claim. It does not critique money allocation, government, or society, but it does reference a solution/intervention (housing projects). There is no personal perception or racial bias present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Homelessness concerns continue in [ORGANIZATION], [PERSON] [URL] via [USER]",scranton,provide a fact or claim,,,"[]
racist: [No]
Reasoning: The post simply states that concerns about homelessness are ongoing in a specific location, referencing a news article. It does not express an opinion, critique, or propose solutions, nor does it contain any racial bias or specific perceptions.",No,"The post simply states that concerns about homelessness are ongoing in a specific location, referencing a news article. It does not express an opinion, critique, or propose solutions, nor does it contain any racial bias or specific perceptions.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The post simply states that concerns about homelessness are ongoing in a specific location, referencing a news article. It does not express an opinion, critique, or propose solutions, nor does it contain any racial bias or specific perceptions.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION] is dedicated to ending [PERSON], and to help [ORGANIZATION], we bring the resources to them. Every second [DATE], [ORGANIZATION] and our partners come to [PERSON] at [ADDRESS], [ORGANIZATION], [PERSON], from [TIME]
#[ORGANIZATION] #EndingVeteranHomelessness [URL]",kalamazoo,"provide a fact or claim, express their opinion",,solutions/interventions,"[]
racist: [No]
Reasoning: The post describes an organization's ongoing efforts to end homelessness for a specific group (veterans), stating what they do and when. It expresses commitment (opinion) and provides factual information about their actions. It does not critique money, government, or society, but does discuss a solution/intervention. There is no racial bias present.",No,"The post describes an organization's ongoing efforts to end homelessness for a specific group (veterans), stating what they do and when. It expresses commitment (opinion) and provides factual information about their actions. It does not critique money, government, or society, but does discuss a solution/intervention. There is no racial bias present.","Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post describes an organization's ongoing efforts to end homelessness for a specific group (veterans), stating what they do and when. It expresses commitment (opinion) and provides factual information about their actions. It does not critique money, government, or society, but does discuss a solution/intervention. There is no racial bias present.",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"""[ORGANIZATION] provides hotel rooms, meals &amp; clothing to 100 unhoused individuals for [ORGANIZATION], offering a sense of [ORGANIZATION]; comfort #HomelessnessAwareness""

[URL]",kalamazoo,"provide a fact or claim, provide an observation",,solutions/interventions,"[]
racist: [No]
Reasoning: The post describes an organization providing hotel rooms, meals, and clothing to unhoused individuals, which is both a factual claim and an observation about a charitable action. It does not critique money allocation, government, or society, but it does mention a specific intervention. There are no personal interactions, media portrayals, NIMBY attitudes, harmful generalizations, or deservingness judgments. No racial bias is present.",No,"The post describes an organization providing hotel rooms, meals, and clothing to unhoused individuals, which is both a factual claim and an observation about a charitable action. It does not critique money allocation, government, or society, but it does mention a specific intervention. There are no personal interactions, media portrayals, NIMBY attitudes, harmful generalizations, or deservingness judgments. No racial bias is present.","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post describes an organization providing hotel rooms, meals, and clothing to unhoused individuals, which is both a factual claim and an observation about a charitable action. It does not critique money allocation, government, or society, but it does mention a specific intervention. There are no personal interactions, media portrayals, NIMBY attitudes, harmful generalizations, or deservingness judgments. No racial bias is present.",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Several new housing projects will be underway in [ORGANIZATION]. [URL],kalamazoo,provide a fact or claim,,solutions/interventions,"[]  
racist: [No]  
Reasoning: The comment states that new housing projects will begin, which is a factual claim. It implies action toward addressing housing issues (solutions/interventions) but does not critique any entity, express an opinion, or reference perceptions or race.",No,"The comment states that new housing projects will begin, which is a factual claim. It implies action toward addressing housing issues (solutions/interventions) but does not critique any entity, express an opinion, or reference perceptions or race.","Comment Type: [provide a fact or claim]  
Critique Category: []  
Response Category: [solutions/interventions]  
Perception Type: []  
racist: [No]  
Reasoning: The comment states that new housing projects will begin, which is a factual claim. It implies action toward addressing housing issues (solutions/interventions) but does not critique any entity, express an opinion, or reference perceptions or race.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"[USER] [USER] You're claiming [ORGANIZATION] wants more neverending inflation, more wide open borders, more forever wars, and more of the homelessness epidemic. 

You'll understand if I'm skeptical.",scranton,"express their opinion, provide a fact or claim",government critique,,"[]
racist: [No]
Reasoning: The commenter is expressing skepticism and attributing negative outcomes (including homelessness) to the alleged desires of an organization, which is both an opinion and a claim. The critique is directed at government or political actors. There is no discussion of solutions, no personal or media perceptions, and no racial bias present.",No,"The commenter is expressing skepticism and attributing negative outcomes (including homelessness) to the alleged desires of an organization, which is both an opinion and a claim. The critique is directed at government or political actors. There is no discussion of solutions, no personal or media perceptions, and no racial bias present.","Comment Type: [express their opinion, provide a fact or claim]
Critique Category: [government critique]
Response Category: []
Perception Type: []
racist: [No]
Reasoning: The commenter is expressing skepticism and attributing negative outcomes (including homelessness) to the alleged desires of an organization, which is both an opinion and a claim. The critique is directed at government or political actors. There is no discussion of solutions, no personal or media perceptions, and no racial bias present.",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"When the [ORGANIZATION] temps hit [ORGANIZATION], a non-profit that helps people experiencing homelessness and food insecurity wants to be ready.
[URL]",scranton,"provide a fact or claim, provide an observation",,solutions/interventions,"[]
racist: [No]
Reasoning: The post states a fact about a non-profit preparing to help people experiencing homelessness and food insecurity as temperatures change, and observes their readiness. It does not critique money, government, or society, nor does it reference personal interaction, media, NIMBYism, generalizations, or deservingness. There is no racial bias present.",No,"The post states a fact about a non-profit preparing to help people experiencing homelessness and food insecurity as temperatures change, and observes their readiness. It does not critique money, government, or society, nor does it reference personal interaction, media, NIMBYism, generalizations, or deservingness. There is no racial bias present.","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post states a fact about a non-profit preparing to help people experiencing homelessness and food insecurity as temperatures change, and observes their readiness. It does not critique money, government, or society, nor does it reference personal interaction, media, NIMBYism, generalizations, or deservingness. There is no racial bias present.",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
A local hotel in [ORGANIZATION] has a bus outside of it with decals and the words: veterans against [ORGANIZATION]. If anyone could support the troops any more than President [ORGANIZATION]….I cannot think of one. I just heard a study [ORGANIZATION] that shows a large increase in homeless veterans under [PERSON]!,scranton,"provide an observation, express their opinion, provide a fact or claim",government critique,,"[media portrayal, deserving/undeserving]
racist: [No]
Reasoning: The commenter observes a bus with ""veterans against [ORGANIZATION]"" and references a study about increased homeless veterans under a specific person, expressing their opinion about presidential support for troops. This critiques government handling of veteran homelessness, references media or public displays, and implies some veterans are more deserving of support. No racial bias is present.",No,"The commenter observes a bus with ""veterans against [ORGANIZATION]"" and references a study about increased homeless veterans under a specific person, expressing their opinion about presidential support for troops. This critiques government handling of veteran homelessness, references media or public displays, and implies some veterans are more deserving of support. No racial bias is present.","Comment Type: [provide an observation, express their opinion, provide a fact or claim]
Critique Category: [government critique]
Response Category: []
Perception Type: [media portrayal, deserving/undeserving]
racist: [No]
Reasoning: The commenter observes a bus with ""veterans against [ORGANIZATION]"" and references a study about increased homeless veterans under a specific person, expressing their opinion about presidential support for troops. This critiques government handling of veteran homelessness, references media or public displays, and implies some veterans are more deserving of support. No racial bias is present.",0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0
