Comment,City,Comment Type,Critique Category,Response Category,Perception Type,racist,Reasoning,Raw Response,Comment_ask a genuine question,Comment_ask a rhetorical question,Comment_provide a fact or claim,Comment_provide an observation,Comment_express their opinion,Comment_express others opinions,Critique_money aid allocation,Critique_government critique,Critique_societal critique,Response_solutions/interventions,Perception_personal interaction,Perception_media portrayal,Perception_not in my backyard,Perception_harmful generalization,Perception_deserving/undeserving,Racist_Flag
"Long on fellowship, the homeless book club is short on books. [ORGANIZATION] students turned to the online crowd-funding site [ORGANIZATION] to raise money to start a library at the ORG1 for friends they never knew they had. I was nervous at first, said [ORGANIZATION], [ORGANIZATION], a [ORGANIZATION] native studying criminal justice at [ORGANIZATION]. She has applied to [ORGANIZATION] and said her experience with the book club will make her a more empathetic law-enforcement officer.",scranton,express other people's opinions,,solutions/interventions,"media portrayal]
racist: [No",No,"This article discusses how individuals involved in starting a community project have benefited from participating in activities like reading groups; however, there isn't any direct mention of race-related content within these statements.","Comment Type: [express other people's opinions]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: [media portrayal]
racist: [No]

Reasoning: This article discusses how individuals involved in starting a community project have benefited from participating in activities like reading groups; however, there isn't any direct mention of race-related content within these statements.",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
[ORGANIZATION] lacks an estimated 1.5 million affordable housing units compared with demand - a situation that is contributing to the growth of the homeless population.,scranton,provide a fact or claim,,,"]
racist: [No",No,"This sentence presents statistical information regarding the lack of affordable housing relative to its need within [ORGANIZATION], which contributes directly to increasing numbers of individuals experiencing homelessness without making any subjective claims or expressing individual perspectives. It does not imply criticism towards anyone's race but rather highlights systemic challenges faced by society at large.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]

Reasoning: This sentence presents statistical information regarding the lack of affordable housing relative to its need within [ORGANIZATION], which contributes directly to increasing numbers of individuals experiencing homelessness without making any subjective claims or expressing individual perspectives. It does not imply criticism towards anyone's race but rather highlights systemic challenges faced by society at large.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"--FAC0, 995,000 to construct Phase 2 of the FAC0 project on the site of the former blighted FAC1 school, which will add two additional buildings of duplex-style housing for those [ORGANIZATION].",scranton,provide a fact or claim,,solutions/interventions,"]
racist: [No",No,This sentence reports information regarding funding allocated by Congress for constructing new facilities aimed at addressing homelessness through building more affordable housing units. It does not contain any subjective statements but rather presents facts concerning budgetary decisions made during congressional sessions.,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]

Reasoning: This sentence reports information regarding funding allocated by Congress for constructing new facilities aimed at addressing homelessness through building more affordable housing units. It does not contain any subjective statements but rather presents facts concerning budgetary decisions made during congressional sessions.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"A large percentage of the people that live in [ORGANIZATION] work at the [ORGANIZATION] plant there. [ORGANIZATION] has invested over 15 million in the community, including paved roads, sidewalks, community centers, sports fields, affordable housing and numerous other infrastructure and revitalization projects. Congratulations to [ORGANIZATION], and heartfelt thanks for going above and beyond the call to help the communities in which you do business thrive, said [ORGANIZATION].",scranton,Express Their Opinion,,,"]
racist: [No",No,"This article praises the efforts made by ORGANIZATION towards improving the living standards within its operating area through various investments such as paving roads, building facilities etc., expressing positive sentiments without any negative connotations or biases against race.","Comment Type: [Express Their Opinion]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]

Reasoning: This article praises the efforts made by ORGANIZATION towards improving the living standards within its operating area through various investments such as paving roads, building facilities etc., expressing positive sentiments without any negative connotations or biases against race.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION] -- the daughter of [PERSON] and his wife, PERSON2 -- died of an opioid drug overdose at [ORGANIZATION] in [LOCATION]. PERSON3 was sober for [ORGANIZATION] and would often help young people struggling with recovery. DATE3 before she died, PERSON3 talked to her mom about giving small [ORGANIZATION] gifts to the homeless.",scranton,provide a fact or claim,,solutions/interventions,"]
racist: [No",No,This article presents facts regarding the death of a person named PERSON3 due to an opioid overdose but also mentions how they used to give small items like food bags to the homeless which can fall under providing observations along with expressing someone's positive intentions towards helping those affected by addiction. It does not contain any criticism nor negative perceptions based on race.,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]

Reasoning: This article presents facts regarding the death of a person named PERSON3 due to an opioid overdose but also mentions how they used to give small items like food bags to the homeless which can fall under providing observations along with expressing someone's positive intentions towards helping those affected by addiction. It does not contain any criticism nor negative perceptions based on race.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AB [DATE] by [PERSON]. A veto message can be found here,scranton,provide a fact or claim,,,"]
racist: [No",No,"This content appears to reference legal documents rather than expressing any particular viewpoint regarding poverty-related topics such as housing instability; therefore no further categorization beyond ""fact"" seems appropriate.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]

Reasoning: This content appears to reference legal documents rather than expressing any particular viewpoint regarding poverty-related topics such as housing instability; therefore no further categorization beyond ""fact"" seems appropriate.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION], [PERSON]. [ORGANIZATION] from the Streets Program Fosters a Sense of Community Among the Homeless. The journal for undergraduate ethnography, 3, 1-17.",scranton,Provide a fact or claim,,,"]
racist: [No",No,"This content appears to reference academic work discussing community building among the homeless population through various initiatives by organizations like ""ORGANIZATION."" It does not contain any direct questions, observations outside its context, expressions of individual viewpoints unrelated to broader perspectives shared within academia, nor mentions other people's expressed sentiments directly attributed elsewhere. Additionally, there’s no indication of negative stereotyping based solely upon race; thus, there's also nothing suggesting racism here.","Comment Type: [Provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]

Reasoning: This content appears to reference academic work discussing community building among the homeless population through various initiatives by organizations like ""ORGANIZATION."" It does not contain any direct questions, observations outside its context, expressions of individual viewpoints unrelated to broader perspectives shared within academia, nor mentions other people's expressed sentiments directly attributed elsewhere. Additionally, there’s no indication of negative stereotyping based solely upon race; thus, there's also nothing suggesting racism here.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION] homeless prevention 1,500",scranton,provide a fact or claim,,solutions/interventions,"]
racist: [No",No,"This content presents information regarding ""homeless prevention"" by mentioning ""[ORGANIZATION]"" without providing additional context such as asking questions, making statements based on observations from direct interactions, expressing subjective viewpoints, referencing other people's perspectives directly, critiquing any aspect specifically tied to money allocations, governmental policy critiques, broader society criticisms, nor does it imply negative perceptions towards individuals experiencing poverty through generalized harm or undeservedness judgments. It also doesn't contain elements suggesting racism.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]

Reasoning: This content presents information regarding ""homeless prevention"" by mentioning ""[ORGANIZATION]"" without providing additional context such as asking questions, making statements based on observations from direct interactions, expressing subjective viewpoints, referencing other people's perspectives directly, critiquing any aspect specifically tied to money allocations, governmental policy critiques, broader society criticisms, nor does it imply negative perceptions towards individuals experiencing poverty through generalized harm or undeservedness judgments. It also doesn't contain elements suggesting racism.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"in [ORGANIZATION] recalled how Mr. [PERSON] created a [ORGANIZATION] charitable display [PERSON] at his [ORGANIZATION] store. It contained new packages of socks and underwear pinned to a display that shoppers could purchase for 1 each, as a donation to the soup kitchen for distribution to the needy. Mr. [PERSON] wanted to raise awareness, in [DATE], of the continuing need to help those less fortunate.",scranton,provide a fact or claim,,solutions/interventions,"media portrayal]
racist: [No",No,"This content discusses a charity event organized by someone named Mr. Person involving donations from customers' purchases which were then given away through a food bank; hence it's providing information rather than asking questions/ranting etc., no criticism towards any group mentioned here either, so none there too. It's also talking about raising money/wellness via shopping experience thus falls under 'Solutions Interventions'. Finally, since there's mention of ""those less fortunate"" without further context implying negative stereotyping, we can classify perception type as neither directly positive nor negatively stereotypical but more informative regarding community welfare efforts, therefore choosing neutral category like 'Media Portrayal', assuming such events might get coverage/information spread across various platforms.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: [media portrayal]
racist: [No]

Reasoning: This content discusses a charity event organized by someone named Mr. Person involving donations from customers' purchases which were then given away through a food bank; hence it's providing information rather than asking questions/ranting etc., no criticism towards any group mentioned here either, so none there too. It's also talking about raising money/wellness via shopping experience thus falls under 'Solutions Interventions'. Finally, since there's mention of ""those less fortunate"" without further context implying negative stereotyping, we can classify perception type as neither directly positive nor negatively stereotypical but more informative regarding community welfare efforts, therefore choosing neutral category like 'Media Portrayal', assuming such events might get coverage/information spread across various platforms.",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"Programs and areas that would receive funding through the citys [ORGANIZATION] include [STREET] paving, blight demolition, four or five neighborhood police patrol officers up from three, repairs to the closed FAC0 pool complex in [ORGANIZATION], home rehabilitation and emergency assistance for the homeless.",scranton,provide a fact or claim,societal critique,solutions/interventions,"]
racist: [No",No,"This article lists various initiatives funded by the city's budget aimed at improving neighborhoods such as street paving, demolishing dilapidated buildings (""blight""), increasing community policing efforts, repairing facilities like pools, rehabilitating homes, and providing immediate shelter and food supplies for those experiencing temporary housing crises due to events causing displacement within communities. It does not contain any direct expressions regarding race but discusses broader urban development strategies which may indirectly relate to systemic inequalities affecting certain demographics more than others; however, no overtly biased language was used against individuals based on ethnicity/race.","Comment Type: [provide a fact or claim]
Critique Category: [societal critique]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]

Reasoning: This article lists various initiatives funded by the city's budget aimed at improving neighborhoods such as street paving, demolishing dilapidated buildings (""blight""), increasing community policing efforts, repairing facilities like pools, rehabilitating homes, and providing immediate shelter and food supplies for those experiencing temporary housing crises due to events causing displacement within communities. It does not contain any direct expressions regarding race but discusses broader urban development strategies which may indirectly relate to systemic inequalities affecting certain demographics more than others; however, no overtly biased language was used against individuals based on ethnicity/race.",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"But caring, like most human impulses, is subject to gradation and worthless without action. Handing a couple of bucks to a homeless guy on my [STREET] home makes me feel good, but Im going home. He isnt.",scranton,Express Their Opinion,,,"Not in My Backyard]
racist: [No",No,"This commenter reflects negatively towards giving money directly from one's street due to its limited impact compared to more substantial efforts needed by those experiencing chronic poverty; they also imply it's better suited elsewhere than where they're currently located (""Im going home"").","Comment Type: [Express Their Opinion]
Critique Category: []
Response Category: []
Perception Type: [Not in My Backyard]
racist: [No]

Reasoning: This commenter reflects negatively towards giving money directly from one's street due to its limited impact compared to more substantial efforts needed by those experiencing chronic poverty; they also imply it's better suited elsewhere than where they're currently located (""Im going home"").",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Transitional housing programs are designed to offer an array of services to address underlying problems that cause homelessness while gradually preparing residents to live on their own. [ORGANIZATION] is shifting funding to rapid rehousing efforts that are less service intensive, and therefore less expensive. The idea is to reach more people per dollar when not everyone needs all of the services provided by transitional housing.",scranton,Provide a fact or claim,Government critique,,"]
racist: [No",No,"This paragraph discusses changes made by [ORGANIZATION] regarding how they allocate funds towards different types of assistance aimed at reducing homelessness; hence it's providing information rather than asking questions, making observations, expressing opinions directly from individuals involved, describing other people's viewpoints, offering potential solutions explicitly mentioned within its content, nor does it contain any negative stereotyping based upon race.","Comment Type: [Provide a fact or claim]
Critique Category: [Government critique]
Response Category: []
Perception Type: []
racist: [No]

Reasoning: This paragraph discusses changes made by [ORGANIZATION] regarding how they allocate funds towards different types of assistance aimed at reducing homelessness; hence it's providing information rather than asking questions, making observations, expressing opinions directly from individuals involved, describing other people's viewpoints, offering potential solutions explicitly mentioned within its content, nor does it contain any negative stereotyping based upon race.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"[ORGANIZATION] advocates for responsible home ownership and affordable housing and provides services including home ownership coaching and education, aging in [STREET] and home-renovation services, and neighborhood revitalization initiatives.",scranton,Provide a fact or claim,,,"]
racist: [No",No,"This content presents information from [ORGANIZATION]'s advocacy efforts without posing questions, making statements requiring evidence, sharing observations based on direct experience, expressing subjective viewpoints, referencing other people's perspectives, discussing money-related topics such as funding allocations, critiquing governmental bodies' roles regarding poverty alleviation strategies like rent control measures aimed at reducing income inequality among low-income households living under market-rate rents; nor does it discuss how individuals perceive these organizations through firsthand interactions, portrayals by mass communication outlets, opposition due to proximity concerns (""not-in-my-backyard"" sentiments), perpetuate negative assumptions towards impoverished populations, differentiate between those deemed worthy versus unworthy recipients within society's assistance frameworks. It simply states what [ORGANIZATION] promotes concerning property rights stability alongside its service offerings focused on community enhancement projects."""""".","Comment Type: [Provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]

Reasoning: This content presents information from [ORGANIZATION]'s advocacy efforts without posing questions, making statements requiring evidence, sharing observations based on direct experience, expressing subjective viewpoints, referencing other people's perspectives, discussing money-related topics such as funding allocations, critiquing governmental bodies' roles regarding poverty alleviation strategies like rent control measures aimed at reducing income inequality among low-income households living under market-rate rents; nor does it discuss how individuals perceive these organizations through firsthand interactions, portrayals by mass communication outlets, opposition due to proximity concerns (""not-in-my-backyard"" sentiments), perpetuate negative assumptions towards impoverished populations, differentiate between those deemed worthy versus unworthy recipients within society's assistance frameworks. It simply states what [ORGANIZATION] promotes concerning property rights stability alongside its service offerings focused on community enhancement projects."""""".",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SB 15 Portantino--Allows local agencies to reduce contributions of local property tax revenue to schools to build affordable housing, related infrastructure, and public safety facilities.",scranton,provide a fact or claim,government critique,,"]
racist: [No",No,"This content presents information regarding legislative action by Governor Portantino allowing reductions in school funding allocations towards building projects such as affordable housing; thus classified under 'Provide a Fact or Claim' due to its informative nature without any expressed sentiment from the user/commentator's perspective. It also falls into ""Government Critique"" because it's discussing changes made at governmental level affecting policy decisions concerning education funds reallocation which may have implications critiqued within society.","Comment Type: [provide a fact or claim]
Critique Category: [government critique]
Response Category: []
Perception Type: []
racist: [No]

Reasoning: This content presents information regarding legislative action by Governor Portantino allowing reductions in school funding allocations towards building projects such as affordable housing; thus classified under 'Provide a Fact or Claim' due to its informative nature without any expressed sentiment from the user/commentator's perspective. It also falls into ""Government Critique"" because it's discussing changes made at governmental level affecting policy decisions concerning education funds reallocation which may have implications critiqued within society.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"In the budget letter below, [ORGANIZATION] Republicans outline several critical priorities including combating chronic homelessness, saving jobs, wildfire preparation, and making [ORGANIZATION] affordable. Click here to download the letter.",scranton,provide a fact or claim,,solutions/interventions,"]
racist: [No",No,This sentence presents information from a document without expressing any subjective viewpoint; it's simply stating what was included in another source's content.,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]

Reasoning: This sentence presents information from a document without expressing any subjective viewpoint; it's simply stating what was included in another source's content.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AB [DATE] by [PERSON]. A veto message can be found here.,scranton,provide a fact or claim,,,"]
racist: [No",No,"This content appears to reference information regarding a legislative action taken at a certain date involving someone named Person. It does not contain any subjective statements, questions, observations, expressions of feeling, nor mentions other people's viewpoints directly associated with racism.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]

Reasoning: This content appears to reference information regarding a legislative action taken at a certain date involving someone named Person. It does not contain any subjective statements, questions, observations, expressions of feeling, nor mentions other people's viewpoints directly associated with racism.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION], affordable housing private-nonprofit 60,000",scranton,Provide a fact or claim,,,"]
racist: [No",No,"This content appears to mention ""affordable housing"" but does not contain any additional context regarding its relation to homelessness directly within the provided text snippet. It seems like part of larger information possibly discussing initiatives by [ORGANIZATION].","Comment Type: [Provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]

Reasoning: This content appears to mention ""affordable housing"" but does not contain any additional context regarding its relation to homelessness directly within the provided text snippet. It seems like part of larger information possibly discussing initiatives by [ORGANIZATION].",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DATE0 multiple aggressive acts such as fighting, stealing, robbery, use of force, injuring people, and using a weapon occurred. From [LOCATION]. evidence of role failure in participants as documented by them endorsing forging checks, failed financial responsibilities, homelessness, failed family responsibilities, as well as arrests, convicted felonies and time spent in jail. The clinical course of the 21 antisocial behaviors, with ages of onset, was determined comparing the mean age of each symptom using [ORGANIZATION] rho and comparing the results based on race, diagnostic label, and sex.",scranton,provide a fact or claim,,,"]
racist: [No",No,"This excerpt presents statistical data regarding criminal activities associated with individuals experiencing various forms of adversity like poverty (""homelessness""), broken families, etc., without making any direct reference to racism or implying biased perceptions towards certain races. It focuses purely on presenting facts derived from research findings concerning behavioral patterns among different demographics.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]

Reasoning: This excerpt presents statistical data regarding criminal activities associated with individuals experiencing various forms of adversity like poverty (""homelessness""), broken families, etc., without making any direct reference to racism or implying biased perceptions towards certain races. It focuses purely on presenting facts derived from research findings concerning behavioral patterns among different demographics.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"--United Neighborhood Centers of [ORGANIZATION], homeless prevention 31,000",scranton,provide a fact or claim,,solutions/interventions,"]
racist: [No",No,"This content presents numerical data regarding efforts by United Neighborhood Centers aimed at preventing homelessness (""homeless prevention""), which can imply providing information rather than expressing subjective viewpoints directly. It does not contain any critiques nor perceptions but instead offers facts concerning initiatives taken against homelessness.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]

Reasoning: This content presents numerical data regarding efforts by United Neighborhood Centers aimed at preventing homelessness (""homeless prevention""), which can imply providing information rather than expressing subjective viewpoints directly. It does not contain any critiques nor perceptions but instead offers facts concerning initiatives taken against homelessness.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"People might feel scared to talk about menstruation issues or just dont really care to learn about them, [ORGANIZATION] said, and so the need for these products doesnt get attention. For women, menstrual care is a struggle everyone knows and understands, [PERSON] said, but some people, and particularly men, were surprised to learn about the need for help among homeless women.",scranton,Express Their Opinion,,,"Media Portrayal]
Racist: [No",No,"This sentence discusses how certain groups may lack awareness regarding women's needs during menstruation when they experience poverty-related challenges such as homelessness; however, there isn't any mention of race which makes ""r"" category irrelevant here.","Comment Type: [Express Their Opinion]
Critique Category: []
Response Category: []
Perception Type: [Media Portrayal]
Racist: [No]

Reasoning: This sentence discusses how certain groups may lack awareness regarding women's needs during menstruation when they experience poverty-related challenges such as homelessness; however, there isn't any mention of race which makes ""r"" category irrelevant here.",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Generally, the mothers will give the wish list for their children and then say, Oh, I dont need anything. Dont worry about me, [ORGANIZATION] said. One mother wrote feminine products, which is hardly a [ORGANIZATION] present. It shows how needed they are, and I think doing these donation drives is also a [STREET] for students ... to learn about issues like this and homelessness and what are some of the DATE1-to-DATE1 struggles that households have.",scranton,Express Their Opinion,Societal Critique,Solutions/Interventions,"Media Portrayal]
racist: [No",No,"This commentary criticizes society's approach towards addressing poverty by highlighting perceived inadequacies during charity events such as donation drives organized at schools. The commenter suggests there might still exist underlying systemic problems despite efforts made through donations from well-meaning individuals (""students""). They imply there's more work required beyond just collecting items because basic necessities were requested instead of luxury goods; hence suggesting educational initiatives can play a role in raising awareness among young generations regarding socio-economic challenges faced within certain timeframes indicated by ""DATE1-to-DATE1.""","Comment Type: [Express Their Opinion]
Critique Category: [Societal Critique]
Response Category: [Solutions/Interventions]
Perception Type: [Media Portrayal]
racist: [No]

Reasoning: This commentary criticizes society's approach towards addressing poverty by highlighting perceived inadequacies during charity events such as donation drives organized at schools. The commenter suggests there might still exist underlying systemic problems despite efforts made through donations from well-meaning individuals (""students""). They imply there's more work required beyond just collecting items because basic necessities were requested instead of luxury goods; hence suggesting educational initiatives can play a role in raising awareness among young generations regarding socio-economic challenges faced within certain timeframes indicated by ""DATE1-to-DATE1.""",0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
"In [ORGANIZATION], 125 students have qualified as homeless so far for [ORGANIZATION] under the standards set by the [PERSON]-Vento Homeless Assistance Act, according to [ORGANIZATION], the districts homeless and [PERSON]. These standards are more broad than the [ORGANIZATION] definition, which describes homeless as non-human conditions [PERSON]-Vento explained homeless means children and youth who lack a fixed, regular and adequate nighttime residence.",scranton,provide a fact or claim,,,"]
racist: [No",No,This sentence presents statistical information regarding how many students qualify as homeless based on certain legal definitions without expressing any subjective viewpoint or critiquing existing structures directly. It simply states facts derived from data provided by relevant organizations.,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]

Reasoning: This sentence presents statistical information regarding how many students qualify as homeless based on certain legal definitions without expressing any subjective viewpoint or critiquing existing structures directly. It simply states facts derived from data provided by relevant organizations.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION] 48 Wiener--Makes the location of a [INSTITUTION] a use by right, and thus exempt from [ORGANIZATION], in all cities and counties in [ORGANIZATION].",scranton,provide a fact or claim,government critique,,"]
racist: [No",No,This sentence presents information regarding legal changes made at the state level affecting zoning rights within certain areas designated for institutions like halfway houses; hence it's classified under providing facts or claims along with critiquing governmental decisions without any apparent racism involved.,"Comment Type: [provide a fact or claim]
Critique Category: [government critique]
Response Category: []
Perception Type: []
racist: [No]

Reasoning: This sentence presents information regarding legal changes made at the state level affecting zoning rights within certain areas designated for institutions like halfway houses; hence it's classified under providing facts or claims along with critiquing governmental decisions without any apparent racism involved.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
AB [DATE] by [ORGANIZATION] DGPE0GPE1 Property taxation assessments affordable housing.,scranton,provide a fact or claim,,,"]
racist: [No",No,"This content appears to reference property tax assessment information provided by an organization named ""DGPEO"" regarding affordability within some context likely connected to housing policy discussions. It does not contain any direct questions, observations from individuals' perspectives, expressions of subjective viewpoints unrelated to data presentation, nor mention of interactions between persons directly affected by these topics such as those experiencing poverty-related challenges like homelessness.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]

Reasoning: This content appears to reference property tax assessment information provided by an organization named ""DGPEO"" regarding affordability within some context likely connected to housing policy discussions. It does not contain any direct questions, observations from individuals' perspectives, expressions of subjective viewpoints unrelated to data presentation, nor mention of interactions between persons directly affected by these topics such as those experiencing poverty-related challenges like homelessness.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"We have a lot more in common than I thought, she said of the homeless men and women she reads aloud with. Meeting new people and getting to know them, I know it will help me work with them in the future.",scranton,Express Their Opinion,,,"Personal Interaction]
racist: [No",No,"This quote reflects someone's positive experience from interacting personally with individuals experiencing poverty-related hardships such as homelessness; no negative perceptions were expressed nor any critiques made regarding money allocations, governmental policy, society at large etc.","Comment Type: [Express Their Opinion]
Critique Category: []
Response Category: []
Perception Type: [Personal Interaction]
racist: [No]

Reasoning: This quote reflects someone's positive experience from interacting personally with individuals experiencing poverty-related hardships such as homelessness; no negative perceptions were expressed nor any critiques made regarding money allocations, governmental policy, society at large etc.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"[ORGANIZATION] insecurity over [ORGANIZATION] β  0.68, p  [DATE] and the presence of [ORGANIZATION] DNA adducts at birth were associated with increased risk for depressed mood β  1.54, p  .009 independently, but did not interact. This interaction was significant on left hippocampal body volume β  .30, p  .008.",scranton,provide a fact or claim,,,"]
racist: [No",No,The content presents statistical findings from research studies linking certain biological markers like ORG-SECURITY and HCG-DNA ADUCTS at birth to psychological outcomes such as depression. It does so without any apparent judgment or commentary beyond reporting scientific data.,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]

Reasoning: The content presents statistical findings from research studies linking certain biological markers like ORG-SECURITY and HCG-DNA ADUCTS at birth to psychological outcomes such as depression. It does so without any apparent judgment or commentary beyond reporting scientific data.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Then she found the compassionate encouragement and practical tools she needed at [ORGANIZATION], which provides temporary housing and individualized support services to homeless [ORGANIZATION] families. The staff at [ORGANIZATION] became a surrogate family to me and my children during our stay, said [ORGANIZATION], as she glanced over at [ORGANIZATION]s Executive Director [PERSON].",scranton,express their opinion,,solutions/interventions,"]
racist: [No",No,"This quote reflects positive feedback from someone experiencing assistance provided by [ORGANIZATION], expressing gratitude towards its supportive environment likened to ""a surrogate family."" It highlights successful intervention without any negative connotations regarding race or other biases.","Comment Type: [express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]

Reasoning: This quote reflects positive feedback from someone experiencing assistance provided by [ORGANIZATION], expressing gratitude towards its supportive environment likened to ""a surrogate family."" It highlights successful intervention without any negative connotations regarding race or other biases.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"PERSON0 [PERSON] and [ORGANIZATION] Director at [ORGANIZATION]. Responsible for coordinating the activities of ORG1 and ORG2, [PERSON] has embraced the mantra of housing as healthcare to seek ends to the HIVAIDS epidemic and youth homelessness, a commitment which also permeated his tenure as chair of [ORGANIZATION]. In [ORGANIZATION], legislation drafted by [PERSON] to allow transgender New Yorkers to amend the gender marker on their birth certificates was passed after a [ORGANIZATION] campaign.",scranton,Express Their Opinion,Response Category: [],,"] 
Racist: [No",No,This content reflects the achievements and initiatives taken during the person's term without any negative connotations towards race. It highlights legislative progress regarding LGBTQ+ rights but does not contain elements suggesting racism.,"Comment Type: [Express Their Opinion]
Critique Category: 
Response Category: [] 
Perception Type: [] 
Racist: [No]  

Reasoning: This content reflects the achievements and initiatives taken during the person's term without any negative connotations towards race. It highlights legislative progress regarding LGBTQ+ rights but does not contain elements suggesting racism.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION], meanwhile, continues to meet core emergency needs, including services for those in crisis and shelter for the homeless.",scranton,provide a fact or claim,,,"]
racist: [No",No,"This sentence simply states ongoing efforts by [ORGANIZATION] without posing questions, making claims, expressing observations/opinions, discussing perceptions directly linked to individuals' interactions/harmful generalizations/deserving judgments, nor does it imply any form of racism. It also doesn't discuss money allocations specifically but mentions meeting ""core"" rather than detailed budgetary concerns.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
racist: [No]

Reasoning: This sentence simply states ongoing efforts by [ORGANIZATION] without posing questions, making claims, expressing observations/opinions, discussing perceptions directly linked to individuals' interactions/harmful generalizations/deserving judgments, nor does it imply any form of racism. It also doesn't discuss money allocations specifically but mentions meeting ""core"" rather than detailed budgetary concerns.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
