Comment,City,Raw Response
"New [ORGANIZATION] home aims to help homelessness and addiction
[URL]",kalamazoo,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post shares factual information about a new organizational initiative to address homelessness and addiction, which qualifies as providing a fact/claim and discussing a solution/intervention; it contains no critiques, perceptions, or racial elements."
"[USER], Thanks for making a cash donation to [USER]. Your tireless effort to fight hunger in [ORGANIZATION] and [ORGANIZATION] will provide free dinners for the homeless and other needy souls in [ORGANIZATION]. [ORGANIZATION] bless you. PERSON1 and [PERSON] with Rev. PERSON3. [URL]",kalamazoo,
[ORGANIZATION] is celebrating the first of ten new affordable housing units at a mobile home park near FAC0: [URL],kalamazoo,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The comment shares factual information about an organization's celebration of new affordable housing units, which relates to interventions addressing homelessness, without any questions, opinions, critiques, perceptions, or racial elements."
"These projects will create more than 100 new housing units. 

Learn more: [URL]",kalamazoo,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post shares a factual statement about housing projects creating new units, which aligns with providing a fact/claim and discussing solutions/interventions for homelessness; no questions, opinions, critiques, perceptions, or racial elements are present."
New [INSTITUTION] project may pivot to different spot in [ORGANIZATION] [URL],kalamazoo,
"[ORGANIZATION] increased mental health treatment using proven methods for [ORGANIZATION], especially focusing on [ORGANIZATION] and homeless folks. Also research effective and proven strategies for reducing homelessness and implement them in [ORGANIZATION], then roll them out to other cities.",kalamazoo,"Comment Type: [express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The comment proposes specific actions like increasing mental health treatment and implementing"
"Pre-approved plans are part of [ORGANIZATION]’s effort to promote affordable housing through regulatory reform, missing middle housing types, and financial support and incentives. [ORGANIZATION]",kalamazoo,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The comment states factual information about an organization's efforts to address affordable housing, which relates to homelessness solutions, without questions, opinions, critiques, perceptions, or racial bias."
[USER] [USER] [ORGANIZATION] is a homeless mess.,kalamazoo,"Comment Type: [provide an observation, express their opinion]
Critique Category: [societal critique]
Response Category: []
Perception Type: [harmful generalization]
Racist: [No]
Reasoning: The comment observes and opines that an organization (likely related to a place or group) is a ""homeless mess,"" critiquing societal handling of homelessness; it generalizes homelessness negatively as a ""mess"" without specifics, but contains no racial elements."
"[ORGANIZATION] OKs support for affordable housing projects:
[URL]",kalamazoo,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post shares factual information about an organization's approval of support for affordable housing projects, which relates to solutions for homelessness without any critique, questions, opinions, perceptions, or racial bias."
"👇🏽 [USER] [USER] PERSON0 PERSON1 [USER] [USER] PERSON2 
As student homelessness rises, program aims to house 150 families by [ORGANIZATION] [URL]",kalamazoo,
"DATE0 with staff at [ORGANIZATION], GPE0GPE1, [ORGANIZATION], off and running! A common issue at many GPE0PublicTransportation motor pools and maintenance bays are GPE0Homeless people who trespass and loiter. How do you approach with personal safety in mind? [URL]",kalamazoo,
"LOCAL NEWS - Plans to convert [ORGANIZATION] hotel into [INSTITUTION] cancelled after lofty $5.2M pricetag goes public 

[URL]",kalamazoo,"Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation]
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The post shares a news headline stating a factual event about a homelessness-related project (hotel conversion) being cancelled due to high costs, without questions, opinions, or personal"
[ORGANIZATION] OKs support for affordable housing projects [URL],kalamazoo,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post neutrally states a fact about an organization approving support for affordable housing, which relates to solutions for homelessness via housing interventions; no critiques, perceptions, questions, opinions, or racial elements are present."
"The tiny houses were built for people turned away by landlords due to their past convictions or substance use disorders.
[URL]",kalamazoo,
"The organization aims to ensure that everybody is surrounded by comfort and joy [ORGANIZATION], according to [ORGANIZATION].
[URL]",kalamazoo,"Comment Type: [provide a fact or claim, express others opinions]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The comment shares a factual claim about an organization's goals (providing comfort and joy to everyone) and attributes it to the organization itself, fitting as a fact/claim and expressing others' opinions; it implies a positive intervention/solution without critiquing anything or involving perceptions"
1. Ten new homes mark the start of an affordable housing project for low-income families near [LOCATION]. [URL],kalamazoo,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The comment shares factual information about a new affordable housing project, which qualifies as providing a fact and discussing a solution to housing issues; it contains no critiques, perceptions, opinions, questions, or racial elements."
"PERSON0amp; [PERSON], Thanks for your generous donation to [ORGANIZATION]. Your Love [PERSON] will provide free dinners for the homeless and other needy souls in [ORGANIZATION] in [ORGANIZATION]. PERSON2 bless you. [URL]",kalamazoo,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The comment expresses gratitude for a donation (opinion) and states it will fund free dinners for the homeless (fact/claim), highlighting a charitable intervention without any critique, perceptions, or racial bias."
"[USER] Can we do something about reducing homelessness especially right in the middle of downtown [ORGANIZATION]? If I was a business owner down there, I would be so mad I would pack up and leave.",kalamazoo,"Comment Type: [ask a genuine question, express their opinion]
Critique Category: [societal critique]
Response Category: [solutions/interventions]
Perception Type: [not in my backyard]
Racist: [No]
Reasoning: The comment poses a genuine question about addressing homelessness in a specific area and expresses the"
[USER] GPE0 It doesn't help when cities around the state put their homeless on buses and send them to [PERSON].  [ORGANIZATION] in other states does this as well.,kalamazoo,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: [not in my backyard]
Racist: [No]
Reasoning: The comment claims and observes a practice of cities busing homeless people to another location, while expressing the opinion that it doesn't help; this critiques government actions (city policies) and reflects NIMBY sentiment by opposing the influx of homeless from elsewhere, with no racial elements."
"[ORGANIZATION] is [LOCATION], and [ORGANIZATION] is seeing a DATE2 high in their homeless population according to the [ORGANIZATION] count.
[URL]",kalamazoo,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The comment neutrally reports a factual claim about rising homelessness numbers based on an organizational count, without questions, opinions, critiques, solutions, perceptions, or any racial elements."
"3[LOCATION] leaders give the green light for support in three housing projects 

[URL]",kalamazoo,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post shares a factual update about leaders approving housing projects, which relates to interventions for homelessness, without any questions, opinions, critiques, perceptions, or racial elements."
"[URL] As student homelessness rises, program aims to house 150 families by [ORGANIZATION]",kalamazoo,
Several new housing projects will be underway in [ORGANIZATION]. [URL],kalamazoo,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post shares a factual statement about upcoming housing projects, which could relate to interventions for homelessness, but contains no questions, opinions, critiques, perceptions, or racial bias."
"Homelessness concerns continue in [ORGANIZATION], [PERSON] [URL] via [USER]",scranton,"Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The post neutrally states that homelessness concerns are ongoing in a specific organization, sharing it as a factual update or observation (likely linking to news), without questions, opinions, critiques, solutions, perceptions, or any racial elements."
"[ORGANIZATION] is dedicated to ending [PERSON], and to help [ORGANIZATION], we bring the resources to them. Every second [DATE], [ORGANIZATION] and our partners come to [PERSON] at [ADDRESS], [ORGANIZATION], [PERSON], from [TIME]
#[ORGANIZATION] #EndingVeteranHomelessness [URL]",kalamazoo,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions"
"""[ORGANIZATION] provides hotel rooms, meals &amp; clothing to 100 unhoused individuals for [ORGANIZATION], offering a sense of [ORGANIZATION]; comfort #HomelessnessAwareness""

[URL]",kalamazoo,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The comment shares factual information about an organization's aid efforts (hotel rooms, meals, clothing) to address homelessness, which qualifies as providing a fact/claim and discussing solutions/interventions; it contains no critiques,"
[USER] I’m from [ORGANIZATION] and most people were disgusted with your visit at taxpayer expense. You’re a joke and a con artist. [ORGANIZATION] puppet president always saying “please give me more money”. Disgrace to humanity,scranton,
[ORGANIZATION] in [ORGANIZATION] …there is a decal bus with a sign that says [PERSON]. I just read a study [ORGANIZATION] about the increase in veteran homelessness due to  [PERSON]!  No one cares about the troops more than President [PERSON].,scranton,
A local hotel in [ORGANIZATION] has a bus outside of it with decals and the words: veterans against [ORGANIZATION]. If anyone could support the troops any more than President [ORGANIZATION]….I cannot think of one. I just heard a study [ORGANIZATION] that shows a large increase in homeless veterans under [PERSON]!,scranton,
"When the [ORGANIZATION] temps hit [ORGANIZATION], a non-profit that helps people experiencing homelessness and food insecurity wants to be ready.
[URL]",scranton,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post shares factual information about a non-profit's preparation to assist those experiencing homelessness during cold weather, which qualifies as providing a fact/claim and discussing interventions; no critiques, perceptions, or racial elements are present."
"[ORGANIZATION] old [ORGANIZATION] [USER] did that. In between his [ORGANIZATION]. 

You’re Welcome Homeless folks! [URL]",scranton,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The comment appears to sarcastically attribute an action related to homelessness to a specific organization/user (possibly political"
"[USER] PERSON0 [PERSON] please do not go to [ORGANIZATION], it’s a waste of taxpayer money. Use that money for homeless veterans please! [URL]",scranton,
"[USER] [USER] You're claiming [ORGANIZATION] wants more neverending inflation, more wide open borders, more forever wars, and more of the homelessness epidemic. 

You'll understand if I'm skeptical.",scranton,"Comment Type: [express their opinion, express others opinions]
Critique Category: [government critique]
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The comment expresses the speaker"
"A [INSTITUTION] in [ORGANIZATION] is back open and just in time for some of the coldest temperatures of [ORGANIZATION].
[URL]",scranton,"Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The comment shares factual information about a shelter reopening in time for cold weather, which is an observation of timely aid and relates to interventions for homelessness; no critiques, perceptions, or racial elements are present."
"[USER] [USER] [USER] Theres 200,000 [ORGANIZATION] homeless.  

There are 70,000 people in [PERSON].  

You want [ORGANIZATION] to build the equivalent of three GPE1s sprinkled among existing [ORGANIZATION] towns, cities and neighborhoods. 

I don't think you completely understand what an enormous task that is.",scranton,
"Homelessness In [LOCATION], PA - Part 1 [URL] via [USER]",scranton,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The post appears to be a neutral title or link share stating the existence of homelessness in a specific location, which qualifies as providing a fact or claim; no questions, opinions, critiques, responses, perceptions, or racial elements are present."
"It’s DATE0 again,[ORGANIZATION]'s charity [STREET].

This will be my third DATE1 doing this. I’ve always supported one local charity but last DATE1 I split between two as we raised so much

The first one was a homeless-specific charity and the second is a family support charity. [URL]",scranton,"Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: ["
"PERSON0 PERSON1 [USER] [ORGANIZATION] who says she will not change anything:
Highest in history, homelessness,
Highest in history, illegal immigration,
Average mortgage $1000 higher
13,000 convicted murderes let in the [ORGANIZATION],
Over 57,000 women sex trafficked,
Highest inflation in [ORGANIZATION], 
Wars in",scranton,
[USER] [USER] Thanks for the follow. I have family in [ORGANIZATION] and [PERSON]. My wife’s cousin is a Pastor at [ORGANIZATION] and my brother in law is a pastor in [PERSON]. He also runs the homeless mission there. If you are looking for a church feel free to reach out.,scranton,
"[USER] I got 3 new medical problems after being forced to get 2 covid [ORGANIZATION]; 2 boosters. I literally ended up homeless during a pandemic! My [PERSON] no longer works. Caused weight gain, now I'm on medication for diabetes. Severe Eczema DATE0 now.",scranton,Comment Type: [provide a fact or claim
"[ORGANIZATION]: Green, [ORGANIZATION] To Bring Old Lots New Life  [URL]",scranton,
[USER] so people in places like [ORGANIZATION] going hungry and homeless have to watch [ORGANIZATION] parade around with the most spoiled celebrities. Makes sense,scranton,
"While [ORGANIZATION]  is having a fun time in [ORGANIZATION] with the international beggar, on the taxpayer dime, we are having trouble just affording gas to get to work......  Great photo op you asshat.  PLEASE fellow Pennsylvanians, [ORGANIZATION] FOR [USER]",scranton,
"[USER] Please do not lose touch with our reality. We are still here. [USER] 
I am still freezing outside homeless  in [ORGANIZATION] pa. I need [PERSON] pa [USER] and upstate NY [USER] please help me.
I miss my kid too. The investigations almost over",scranton,
"[USER] Oh my “F’ING” —-, R U kidding me?  What about the HOMELESS AMERICANS that move from [ORGANIZATION] to [ORGANIZATION]?  Really, THIS HAS GOT TO BE A JOKE…. Tell me it isn’t so [ORGANIZATION] from [ORGANIZATION], tell me it isn’t so…. UNFRICKENUNBELIEVABLE",scranton,
"BIG NEWS: A coalition of around 20 local companies, farms, [ORGANIZATION]; housing advocates receives a $23 million dollar federal grant to build innovative, affordable housing in [ORGANIZATION], [PERSON].

#ActOnClimate 

[URL]",scranton,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post announces factual information about a federal grant for affordable housing, which qualifies as providing a fact/claim and discusses a solution/intervention via housing development; no critiques, perceptions, questions, opinions, or racial bias are present."
"[ORGANIZATION] created PERSON1, and that didn't work out so hot, did it? PERSON2, POTUS with the [ORGANIZATION], PERSON3 from [ORGANIZATION], creates tons of 'em (jobs). Why, I work 3 myself, all low-paying, and am still poor and homeless. YOU-- great job, freak! We're all better off when you lose yours. [ORGANIZATION]",scranton,"Comment Type: [ask a rhetorical question, provide a fact or claim, provide an observation, express their opinion]
Critique Category: [government critique, societal critique"
"[USER] [USER] PERSON0 [USER] [PERSON] spends $451 billion a year on housing, healthcare, [ORGANIZATION]; education for illegals

[USER] spends hundreds of billions more on wars killing kids

Only $3 billion for homeless vets &amp; $750 for hurricane victims

#[PERSON] YOU

[USER] 

#PERSON3 #PERSON4",scranton,
"[USER] [USER] Deport them ALL [USER] is this what [ORGANIZATION] is paying for?  I think not! Homeless in [ORGANIZATION], [PERSON]…..drug addicted brothers and sisters? Is this what we are paying for?",scranton,
[USER] Isn't [ORGANIZATION] homeless?  Have fun finding him PERSON1!! Once the [ORGANIZATION] lawsuit is dismissed and [ORGANIZATION] wins her lawsuit you will be laying on the kitchen floor pissing yourself trying to text the [ORGANIZATION] girl in between slugs of liquor!!!,scranton,
"[USER] [USER] “Wow one town”

Plenty of affordable housing.  Right down the [STREET]:

[URL]",scranton,
"Are you kidding me?  This is a [ORGANIZATION] issue?

What about homeless?  What about inflation?  What about crime in [ORGANIZATION] and [PERSON] and GPE2?

Seriously?  [ORGANIZATION] and tampons? [URL]",scranton,Comment Type
"📋 [ORGANIZATION] is accepting applications for our [ORGANIZATION] (CDBG)

✨ Organizations offering support for senior citizens, unhoused individuals, public safety, child care, &amp; more can apply.

🔗 For more details visit: [URL] [URL]",scranton,
"They did this in [PERSON] threw all of their belongings away and bulldozed their encampment down by the river where [ORGANIZATION] goes anyway! 
[URL]",scranton,"Comment Type: [provide a fact or claim, provide an observation]
Critique Category: ["
[USER] I don't really follow this s*** too much but I saw this headline [ORGANIZATION] homeless people so where are they supposed to go? what are they supposed to live? Does this guy have any idea how dumb he sounds now is he going to provide homes in a roof over these homeless?,scranton,
"With DATE0 on the horizon, construction is now
underway on the new, permanent location for FAC0, an emergency shelter for men experiencing homelessness, which is operated by [ORGANIZATION] of the Diocese of [ORGANIZATION].

[PERSON]",scranton,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post is a neutral announcement sharing factual information about the construction of a new homeless shelter, which qualifies as providing a fact/claim and discussing a solution/intervention (building a shelter); it contains no critiques, questions, opinions, perceptions, or racial bias."
"[ORGANIZATION] will become home to innovative, green affordable housing developments
[PERSON]",scranton,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions"
"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] 15 min cities.. 
you will own nothing and be happy .. no cars etc 
Local progress supposedly paid for their entire trip abroad .. bringing communism to our neighborhood.. 
wondering owns properties, switch hands, contractors, real estate, grants, [ORGANIZATION]

[URL] [URL] [URL]",scranton,
[USER] My name is [ORGANIZATION] I am homeless in [ORGANIZATION]. I am here tweeting for [PERSON] I need your help. I want pen to go blue [ORGANIZATION] . why they don't have you thought the state. We need you. All my GOD you are a star.  [USER] [USER] [USER] [USER],scranton,
PERSON0 PERSON1 [USER] PERSON2 Why does PERSON3 always look homeless?!,scranton,"Comment Type: [ask a rhetorical question, provide an observation, express their opinion]
Critique Category: []
Response Category: []
Perception Type: [harmful generalization]
Racist: [No]
Reasoning: The comment poses a rhetorical"
"[USER] Pay attention to this, it’s happening [ORGANIZATION], [PERSON], [ORGANIZATION]-all [ORGANIZATION]-all of a sudden hundreds of homeless being “processed”. They are being registered to vote and probably cast a ballot, they are not all illegals.  Look at GPE3 near PERSON0 hometown of [PERSON].",scranton,
PERSON0 PERSON1 [USER] PERSON2 Stop dressing like a fucking homeless guy you’re a politician. Present yourself better. Bum. PERSON3,scranton,"Comment Type: [express their opinion]
Critique Category: []
Response Category: []
Perception Type: [harmful generalization]
Racist: [No]
Reasoning: The comment insults a politician by comparing their appearance to that of a homeless person and using the term ""Bum,"" expressing the speaker's negative opinion on presentation while implying a harmful stereotype that homeless people are unkempt or undesirable; no questions, facts, critiques of systems, solutions, or racial elements are"
Homelessness In [LOCATION] - Part 1 ([URL],scranton,"Comment Type: [provide an observation]
Critique Category: []
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The post appears to be a neutral title sharing content (likely a video or article) about homelessness in a specific location, which qualifies as providing an observation by highlighting the issue without questions, opinions, critiques, solutions, or biases."
…I was just in [ORGANIZATION] and we saw homeless vets sleeping on the streets. The sheriff called the pastor at the church where I was Can you help? My friend did. When a nation’s citizens are denied care to foist political power through mass immigration then we need better policy.,scranton,
"[ORGANIZATION] [USER] [USER] [USER] 
to pay all expenses for me to stay in a hotel until I was approved for an apt. [ORGANIZATION] told him no. He wanted me living homeless on the streets. I have tried to leave the [ORGANIZATION] but [ORGANIZATION] won't let me leave. He's illegally",scranton,"Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [money aid allocation, government critique]
Response Category: []
Perception Type: [personal interaction]
Racist: [No]
Reasoning: The post"
[USER] PERSON0 is [PERSON] and came to [ORGANIZATION] and homeless to help PERSON2 and the [USER] win the Election. I want all the seat in [ORGANIZATION] to go [ORGANIZATION]. investigate me I used to live [ADDRESS] ny ny [DATE] and I am King. I u to campaihard [USER],scranton,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The comment makes unclear claims about a person being homeless and involved in an election, while expressing a desire for seats to go to an organization; it lacks questions, critiques, solutions, or perceptions of"
Tell me again why [ORGANIZATION] wants [ORGANIZATION]'s name on its [STREET] signs. [URL],scranton,"Comment Type: [ask a rhetorical question, express their opinion]
Critique Category: []
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The comment poses a rhetorical question to challenge or express skepticism about an organization's motives regarding naming rights on street signs (likely related to homelessness initiatives), implicitly conveying the poster's opinion without providing facts, observations, or solutions; no critiques, responses, perceptions, or racial elements are evident."
[USER] My name is [ORGANIZATION] and I am king of the [ORGANIZATION]. Can you investigate me. I am homeless in [PERSON] and I tweeting for PERSON1,scranton,"Comment Type: [ask a genuine question, provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: [personal interaction]
Racist: [No]
Reasoning: The post includes a genuine request for investigation and personal claims about the user's identity and homelessness, which reflects a direct personal experience as someone claiming to be homeless; no critiques, solutions, or racial elements are present."
"[ORGANIZATION] And you’ll probably make it your priority to hand over the keys to them to illegal immigrants. 

A priority would be not a single homeless veteran in the [ORGANIZATION]. Don’t think it’s that huge, [STREET] around [ORGANIZATION]. Those FAC0 soldiers deserve better than they’ve received!",fayetteville,
"The states do back the slumlords! I can attest to that! Called code office for help ended up in a roach infested hotel where they house the homeless! I'll never rely on [PERSON] 

[URL] [URL]",scranton,
[USER] Poor [ORGANIZATION] has been an awful filthy town since [ORGANIZATION] so all the sudden you’re gonna raise it from the homeless death that it is?  No you’re talking gibberish,scranton,
[ORGANIZATION] to [PERSON] gets 3rd tower [ORGANIZATION] affordable housing • GPE3 advances [ORGANIZATION]; [ORGANIZATION]  transport in [ORGANIZATION] - #transitfriendlyplanning #NJTOD #Amtrak #affordablehousing #BRT [URL],scranton,"Comment Type: [  [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post shares factual information about affordable housing and transit advancements, which relate to interventions for homelessness; no critiques,"
How dose killing innocent people benefit the people of [ORGANIZATION] fixing roads making sure basic services are working making sure the state is functioning effectively making sure people of [ORGANIZATION] are[LOCATION] homeless make sure the people of [ORGANIZATION] have access to all the services [URL],scranton,
"[USER] Happening Now! PERSON0 in [ORGANIZATION] low energy, small crowd of worn out dead enders and losers.  Heck even the local homeless camp by the river is pissed this loser showed up.  Have a PERSON1 !",scranton,
[ORGANIZATION] opens respite cabins for [ORGANIZATION]'s chronically unhoused [URL],fayetteville,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post is a neutral announcement of an organization's action to provide respite cabins, which qualifies as sharing a fact/claim and discussing a specific intervention/solution for homelessness; no critiques, perceptions, or racial elements are present."
"[USER] Buy a good used car for my friend who is driving a DATE0 Neon with no [ORGANIZATION], broken windows and a transmission ready to die.  She needs decent transportation and [ORGANIZATION] as she lives in [PERSON] and the heat is killing her.  She was homeless for [LOCATION] and trying to get back up. 😏",fayetteville,
[USER] [USER] I used the address [ORGANIZATION] gave me  in [ORGANIZATION] when I was  homeless to vote twice for [ORGANIZATION],fayetteville,
"PERSON0 I need you to edit it because she wasn’t homeless and she had her own [STREET].  Baby girl was visiting her mother, her father had custody. I’m from [ORGANIZATION] and she wasn’t found near [ORGANIZATION] she was found in [PERSON]. I was on my [STREET] to class [ORGANIZATION] she was found.",fayetteville,
"[USER] DoD---if would be great to take their empty buildings and make them [ORGANIZATION].  Make it like habitat and have the Vets who are able to help to do so.  [ORGANIZATION], [PERSON] did a great job in a homeless community there.  That concept could work in these empty buildings.",fayetteville,
Construction of the future FAC0 in [ORGANIZATION] will have an impact to some of the city's unhoused residents. [URL],fayetteville,
[ORGANIZATION] is hosting their DATE0 Sleep Out event to bring awareness to the homeless population of [ORGANIZATION]. If you can participate please fill out the link below👇 This is a great social action event! [ORGANIZATION]; Clothing donation is needed for admission [URL],fayetteville,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post promotes an awareness event with clothing donations, providing factual details about it and expressing a positive opinion on its value as a social action; it suggests a solution via participation and donations, with no critiques, perceptions, or racial elements present."
Affordable housing and access to healthy food go hand in hand. [ORGANIZATION] needs policies that prioritize both to tackle poverty at its root. #FoodSecurity,fayetteville,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [government critique]
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
"
[USER] [USER] Arrogant fuckers. Yall are going to limp into [ORGANIZATION] with 2 [ORGANIZATION] losses and we’re going to spank yalls pansy asses. Then [ORGANIZATION] will. Enjoy the Independence Bowl losers. Also enjoy that pos town yall call home. Homelessness and pot is all you see there.,fayetteville,
"[ORGANIZATION] will probably never be able to compete again with smaller, regional cities in the single-family housing market, so it needs to find its niche, members of the city's [ORGANIZATION]. [URL]",fayetteville,
"Join us DATE0, at [TIME] in FAC0 at [ORGANIZATION] ([ADDRESS]., [ORGANIZATION]) to discuss workforce opportunities for underemployed, re-entering workers, and those facing homelessness.

For more info, visit: [ORGANIZATION] [URL]",fayetteville,
"[USER] [USER] [USER] [ORGANIZATION] is pretty with the [ORGANIZATION] mountains but, [ORGANIZATION] is [STREET] better than [PERSON] if you are comparing towns! [ORGANIZATION] doesn’t have a bunch of homeless walking around! [PERSON] is getting messy!",fayetteville,
Our Be Love Ministry served over 300 meals to the homeless [ORGANIZATION]! #gosafellowship #serveothers #serveGod #belove [URL],fayetteville,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: [personal interaction]
racist: [No]
Reasoning: The post shares a factual claim about a ministry's action of serving meals to homeless individuals, which qualifies as a solution/intervention and"
A [ORGANIZATION]-based startup working to end homelessness will have the chance to win $1 million DATE0. [URL],fayetteville,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The post shares a factual announcement about a startup's opportunity to win funding for addressing homelessness, which discusses a potential intervention without critique, opinion, questions, perceptions, or racial bias."
New affordable housing development in the works for [ORGANIZATION]. Here's what to know. [URL],fayetteville,Comment
[USER] Arrest them for what?  Are they registering Illegals to vote are they falsifying information? It's not illegal to Give homeless people an address to vote. [ORGANIZATION] gave me a [STREET] address  and I voted for [ORGANIZATION] twice in [ORGANIZATION] GPE1,fayetteville,
"[ORGANIZATION] Still no word on investing in [ORGANIZATION]’s veterans. I invite you to [PERSON], [PERSON] - to witness yourself the outrageous number of homeless veterans on its streets. Helping our veterans should be your #1 priority! They come in a variety of colors, you know.",fayetteville,
Recent fire prompts addition to nuisance lawsuit over homeless camping situation in [ORGANIZATION] [URL],fayetteville,"Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: [not in my backyard]
Racist: [No]
Reasoning: The post shares a factual headline about a lawsuit addition prompted by a fire related to homeless camping, without questions, opinions, or solutions; it implies local opposition to homelessness presence (NIMBY) via the ""nuisance"" framing, but lacks explicit critiques or racial bias."
Schools in the FAC0 area struggle due to high poverty rates. We need to invest in resources and build community partnerships to improve outcomes for students. [ORGANIZATION] should be our priority. [URL],fayetteville,"Comment Type: [provide a fact or claim, express their opinion]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The post claims schools struggle due to poverty (fact/claim) and opines on needed investments and partnerships (opinion); it discusses resource allocation for poverty-related issues (potentially linked to homelessness via poverty); it proposes solutions like investments; no perceptions of homelessness or racial bias are present."
[ORGANIZATION]'s [ORGANIZATION] started pinning down some early ideas to present to ORG1 and heard from a developer about how difficult it can be to build in the city. [URL],fayetteville,"Comment Type: [provide a fact or claim, provide an observation]
Critique Category: [government critique]
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The comment reports on an organization's efforts to develop and present ideas, including hearing about building challenges in the city (fact/claim and observation); this implies critique of government-related barriers to development (e.g., regulations); it discusses early ideas as potential solutions; no perceptions"
"[ORGANIZATION] approves a plan (450,000 grant) for adding affordable housing in [ORGANIZATION] (FAC0). This plan came about in [ORGANIZATION] and this article came out in [LOCATION].
[PERSON] via [ORGANIZATION]",fayetteville,"Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The comment neutrally reports on a grant approval for affordable housing, presenting it as factual information without questions, opinions, or critiques; it"
